id,transaction,useCase,transactional, TL, DETs, TD, TC, Arch_Diff
1,stl#User:Picture Display->User:Picture Display,Browse Event Pictures,CTRL,2,1,NaN,undefined,NaN
2,stl#User:Hashtag input box->User:Hashtag input box->Hashtag input box:Search->Search:picture->picture:shows the search result->shows the search result:Search Result->Search Result:shows the  pictures clicked->shows the  pictures clicked:Picture Display,Browse Event Pictures,TRAN_NA,8,7,NaN,undefined,NaN
3,stl#User:Search Result->User:Search Result->Search Result:shows the  pictures clicked->shows the  pictures clicked:Picture Display,Browse Event Pictures,CTRL,4,3,NaN,undefined,NaN
4,stl#User:Hashtag icon->User:Hashtag icon->Hashtag icon:Show hashtag text input->Show hashtag text input:Hashtag input box->Hashtag input box:Search->Search:picture->picture:shows the search result->shows the search result:Search Result->Search Result:shows the  pictures clicked->shows the  pictures clicked:Picture Display,Browse Event Pictures,TRAN_NA,10,9,NaN,undefined,NaN
5,stl#User:Query Users List Button->User:Query Users List Button->Query Users List Button:query user list->query user list:user list filter box->user list filter box:Filter users->Filter users:Filtered List of Users,Browse Users,TRAN_NA,6,5,NaN,undefined,NaN
6,stl#User:Query Users List Button->User:Query Users List Button->Query Users List Button:query user list->query user list:User,Browse Users,TRAN_NA,4,3,NaN,undefined,NaN
7,stl#User:Filtered List of Users->User:Filtered List of Users,Browse Users,CTRL;EXTCLL;INT,2,1,NaN,undefined,NaN
8,stl#User:user list filter box->User:user list filter box->user list filter box:Filter users->Filter users:Filtered List of Users,Browse Users,TRAN_NA,4,3,NaN,undefined,NaN
9,stl#Admin:Click system setting button->Admin:Click system setting button->Click system setting button:Load system setting page->Load system setting page:System Setting Page->System Setting Page:Store System Settings->Store System Settings:System Settings,Change App Settings,CTRL,6,5,NaN,undefined,NaN
10,stl#Admin:System Setting Page->Admin:System Setting Page->System Setting Page:Store System Settings->Store System Settings:System Settings,Change App Settings,CTRL,4,3,NaN,undefined,NaN
11,stl#User:Warning information of duplicate->User:Warning information of duplicate,Create Private Event,CTRL;EXTCLL;INT,2,1,NaN,undefined,NaN
