id,path,transactional,path_length,diagram,useCase
1,Administrator->Redemption statistics screen->Chooses filtering or sorting option->Filter and sort result->Temporary storage,CTRL,5,View redemption statistics for partner storyboard,View redemption statistics for partner storyboard
2,Administrator->Redemption statistics screen->Chooses filtering or sorting option->Filter and sort result->Temporary storage,DM,5,View redemption statistics for partner storyboard,View redemption statistics for partner storyboard
3,Administrator->Redemption statistics screen->Chooses filtering or sorting option->Filter and sort result->Temporary storage,EI,5,View redemption statistics for partner storyboard,View redemption statistics for partner storyboard
4,Administrator->Redemption statistics screen->Leave Reemption statistics screen->Temporary storage,CTRL,4,View redemption statistics for partner storyboard,View redemption statistics for partner storyboard
5,Administrator->Redemption statistics screen->Leave Reemption statistics screen->Temporary storage,DM,4,View redemption statistics for partner storyboard,View redemption statistics for partner storyboard
6,Administrator->Redemption statistics screen->Leave Reemption statistics screen->Temporary storage,EI,4,View redemption statistics for partner storyboard,View redemption statistics for partner storyboard
7,Administrator->Redemption statistics screen->Query Transaction Log and Partner Info->Filter and sort result->Temporary storage,CTRL,5,View redemption statistics for partner storyboard,View redemption statistics for partner storyboard
8,Administrator->Redemption statistics screen->Query Transaction Log and Partner Info->Filter and sort result->Temporary storage,DM,5,View redemption statistics for partner storyboard,View redemption statistics for partner storyboard
9,Administrator->Redemption statistics screen->Query Transaction Log and Partner Info->Filter and sort result->Temporary storage,EI,5,View redemption statistics for partner storyboard,View redemption statistics for partner storyboard
10,Administrator->Redemption statistics screen->Query Transaction Log and Partner Info->Partner Info,CTRL,4,View redemption statistics for partner storyboard,View redemption statistics for partner storyboard
11,Administrator->Redemption statistics screen->Query Transaction Log and Partner Info->Partner Info,DM,4,View redemption statistics for partner storyboard,View redemption statistics for partner storyboard
12,Administrator->Redemption statistics screen->Query Transaction Log and Partner Info->Partner Info,EI,4,View redemption statistics for partner storyboard,View redemption statistics for partner storyboard
13,Administrator->Redemption statistics screen->Query Transaction Log and Partner Info->Transaction Log,CTRL,4,View redemption statistics for partner storyboard,View redemption statistics for partner storyboard
14,Administrator->Redemption statistics screen->Query Transaction Log and Partner Info->Transaction Log,DM,4,View redemption statistics for partner storyboard,View redemption statistics for partner storyboard
15,Administrator->Redemption statistics screen->Query Transaction Log and Partner Info->Transaction Log,EI,4,View redemption statistics for partner storyboard,View redemption statistics for partner storyboard
16,Administrator->Redemption statistics screen->Query Transaction Log and Partner Info->Temporary storage,CTRL,4,View redemption statistics for partner storyboard,View redemption statistics for partner storyboard
17,Administrator->Redemption statistics screen->Query Transaction Log and Partner Info->Temporary storage,DM,4,View redemption statistics for partner storyboard,View redemption statistics for partner storyboard
18,Administrator->Redemption statistics screen->Query Transaction Log and Partner Info->Temporary storage,EI,4,View redemption statistics for partner storyboard,View redemption statistics for partner storyboard
