id,path,functional,transactional,path_length,diagram,useCase
1,User->list of switch->add switch to favoriate->Favoriate,EI,CTRL|DM|EI,undefined,Add favorite screen,Add favorite screen
2,User->list of switch->add switch to favoriate->Display error message when adding to favorite,FUNC_NA,TRAN_NA,undefined,Add favorite screen,Add favorite screen
3,User->Error message when updating->Display error message when adding to favorite,FUNC_NA,TRAN_NA,undefined,Add favorite screen,Add favorite screen
4,User->Add favorite screen->query list of switchs->list of switch,EQ,CTRL|INT,undefined,Add favorite screen,Add favorite screen
5,User->Add favorite screen->query list of switchs->Switch,EI,CTRL|DM|EI,undefined,Add favorite screen,Add favorite screen
