id,path,transactional,path_length,diagram,useCase
1,User->request list->update status of requests->Request,CTRL,4,Maintain the system,Maintain the system
2,User->request list->update status of requests->Request,DM,4,Maintain the system,Maintain the system
3,User->request list->update status of requests->Request,EI,4,Maintain the system,Maintain the system
4,User->request list->update status of requests->request status is successfully updated.,CTRL,4,Maintain the system,Maintain the system
5,User->request list->update status of requests->request status is successfully updated.,INT,4,Maintain the system,Maintain the system
6,User->check requests button->load requests->Request,CTRL,4,Maintain the system,Maintain the system
7,User->check requests button->load requests->Request,DM,4,Maintain the system,Maintain the system
8,User->check requests button->load requests->Request,EI,4,Maintain the system,Maintain the system
9,User->check requests button->load requests->request list,CTRL,4,Maintain the system,Maintain the system
10,User->check requests button->load requests->request list,INT,4,Maintain the system,Maintain the system
