id,path,functional,transactional,path_length, boundry_num, control_num, entity_num, actor_num, diagram,useCase
1,User->request list->update status of requests->Request,EI,CTRL|DM|EI,4,undefined,1,1,1,Maintain the system,Maintain the system
2,User->request list->update status of requests->request status is successfully updated.,EQ,CTRL|INT,4,undefined,1,0,1,Maintain the system,Maintain the system
3,User->check requests button->load requests->Request,EI,CTRL|DM|EI,4,undefined,1,1,1,Maintain the system,Maintain the system
4,User->check requests button->load requests->request list,EQ,CTRL|INT,4,undefined,1,0,1,Maintain the system,Maintain the system
