id,element,useCase,type,component
1,User:Homepage,access all student's data,control,Send Messagepage
2,User:Access all student information,access all student's data,control,Student Info
3,Access all student information:Show all students data,access all student's data,control,Student Info
4,Show all students data:Database,access all student's data,entity,Cass Attendance Info
5,Homepage:Show all students data,access all student's data,control,Student Info
6,stl#User:Homepage,access all student's data,Stimulus,undefined
7,stl#User:Access all student information,access all student's data,Stimulus,undefined
