id,transaction,useCase,transactional,TL, DETs, TD, TC, Arch_Diff
1,stl#User:Log In Screen->User:Log In Screen->Log In Screen:Verify Username->Verify Username:Verify Password->Verify Password:User Collection,Log In to Account,TRAN_NA,5,4,5.333333333333333,3,26.666666666666664
2,stl#User:Log In Screen->User:Log In Screen->Log In Screen:Verify Username->Verify Username:Verify Password->Verify Password:Display pop-p "Authentication Failed" on Log In Screen->Display pop-p "Authentication Failed" on Log In Screen:Log In Screen->Log In Screen:Verify Username,Log In to Account,TRAN_NA,7,6,15,2,105
3,stl#User:Log In Screen->User:Log In Screen->Log In Screen:Verify Username->Verify Username:Verify Password->Verify Password:Account,Log In to Account,TRAN_NA,5,4,5,3,25
4,stl#User:Log In Screen->User:Log In Screen->Log In Screen:Verify Username->Verify Username:User Collection,Log In to Account,TRAN_NA,4,3,4,3,16
5,stl#User:Log In Screen->User:Log In Screen->Log In Screen:Verify Username->Verify Username:Display pop-p "Authentication Failed" on Log In Screen->Display pop-p "Authentication Failed" on Log In Screen:Log In Screen->Log In Screen:Verify Username,Log In to Account,TRAN_NA,6,5,13,2,78
6,stl#Actor:Log In Screen->Actor:Log In Screen->Log In Screen:Verify Username->Verify Username:Verify Password->Verify Password:User Collection,Log In to Account,TRAN_NA,5,4,5.333333333333333,3,26.666666666666664
7,stl#Actor:Log In Screen->Actor:Log In Screen->Log In Screen:Verify Username->Verify Username:Verify Password->Verify Password:Display pop-p "Authentication Failed" on Log In Screen->Display pop-p "Authentication Failed" on Log In Screen:Log In Screen->Log In Screen:Verify Username,Log In to Account,TRAN_NA,7,6,15,2,105
8,stl#Actor:Log In Screen->Actor:Log In Screen->Log In Screen:Verify Username->Verify Username:Verify Password->Verify Password:Account,Log In to Account,TRAN_NA,5,4,5,3,25
9,stl#Actor:Log In Screen->Actor:Log In Screen->Log In Screen:Verify Username->Verify Username:User Collection,Log In to Account,TRAN_NA,4,3,4,3,16
10,stl#Actor:Log In Screen->Actor:Log In Screen->Log In Screen:Verify Username->Verify Username:Display pop-p "Authentication Failed" on Log In Screen->Display pop-p "Authentication Failed" on Log In Screen:Log In Screen->Log In Screen:Verify Username,Log In to Account,TRAN_NA,6,5,13,2,78
