id,element,type,outboundDegree,inboundDegree,diagram,useCase
1,add attributes,control,1,1,Edit website details,Edit website details,
2,Attribute list of website,boundary,1,2,Edit website details,Edit website details,
3,query attributes of webbiste,control,2,1,Edit website details,Edit website details,
4,List of websites,boundary,1,2,Edit website details,Edit website details,
5,websites,entity,0,3,Edit website details,Edit website details,
6,query crawling list of websites,control,2,1,Edit website details,Edit website details,
7,show crawling list,boundary,1,1,Edit website details,Edit website details,
8,Contractor,actor,3,0,Edit website details,Edit website details,
