id,element,useCase,type,component
1,ViewGraphic_onClick,src,undefined,ViewGraphic
2,ViewGraphic_access$100,src,undefined,ViewGraphic
3,ViewGraphic_onItemClick,src,undefined,ViewGraphic
4,ViewGraphic_access$200,src,undefined,ViewGraphic
5,ViewGraphic_access$000,src,undefined,ViewGraphic
6,ViewGraphic_onClick,src,undefined,ViewGraphic
7,ViewGraphic_access$6800,src,undefined,ViewGraphic
8,ViewGraphic_access$6700,src,undefined,ViewGraphic
9,ViewGraphic_access$4800,src,undefined,ViewGraphic
10,ViewGraphic_<init>,src,undefined,ViewGraphic
11,ViewGraphic_access$6600,src,undefined,ViewGraphic
12,ViewGraphic_onKey,src,undefined,ViewGraphic
13,ViewGraphic_access$5100,src,undefined,ViewGraphic
14,ViewGraphic_onClick,src,undefined,ViewGraphic
15,ViewGraphic_onClick,src,undefined,ViewGraphic
16,ViewGraphic_access$7000,src,undefined,ViewGraphic
17,ViewGraphic_<init>,src,undefined,ViewGraphic
18,ViewGraphic_onClick,src,undefined,ViewGraphic
19,ViewGraphic_<init>,src,undefined,ViewGraphic
20,ViewGraphic_onClick,src,undefined,ViewGraphic
21,ViewGraphic_access$6900,src,undefined,ViewGraphic
22,ViewGraphic_<init>,src,undefined,ViewGraphic
23,ViewGraphic_onClick,src,undefined,ViewGraphic
24,ViewGraphic_access$200,src,undefined,ViewGraphic
25,ViewGraphic_onClick,src,undefined,ViewGraphic
26,ViewGraphic_onClick,src,undefined,ViewGraphic
27,ViewGraphic_<init>,src,undefined,ViewGraphic
28,ViewGraphic_onLongClick,src,undefined,ViewGraphic
29,ViewGraphic_onClick,src,undefined,ViewGraphic
30,ViewGraphic_run,src,undefined,ViewGraphic
31,ViewGraphic_run,src,undefined,ViewGraphic
32,ViewGraphic_access$2300,src,undefined,ViewGraphic
33,ViewGraphic_<init>,src,undefined,ViewGraphic
34,ViewGraphic_run,src,undefined,ViewGraphic
35,ViewGraphic_access$2402,src,undefined,ViewGraphic
36,ViewGraphic_access$2500,src,undefined,ViewGraphic
37,ViewGraphic_access$2400,src,undefined,ViewGraphic
38,ViewGraphic_access$2302,src,undefined,ViewGraphic
39,ViewGraphic_access$1000,src,undefined,ViewGraphic
40,ViewGraphic_access$2100,src,undefined,ViewGraphic
41,ViewGraphic_setTextLabelCPUProcess,src,undefined,ViewGraphic
42,ViewGraphic_access$1800,src,undefined,ViewGraphic
43,ViewGraphic_access$700,src,undefined,ViewGraphic
44,ViewGraphic_access$1700,src,undefined,ViewGraphic
45,ViewGraphic_access$1500,src,undefined,ViewGraphic
46,ViewGraphic_access$300,src,undefined,ViewGraphic
47,ViewGraphic_access$1200,src,undefined,ViewGraphic
48,ViewGraphic_access$600,src,undefined,ViewGraphic
49,ViewGraphic_setTextLabelCPU,src,undefined,ViewGraphic
50,ViewGraphic_access$800,src,undefined,ViewGraphic
51,ViewGraphic_access$1100,src,undefined,ViewGraphic
52,ViewGraphic_setTextLabelMemory,src,undefined,ViewGraphic
53,ViewGraphic_access$1900,src,undefined,ViewGraphic
54,ViewGraphic_access$2000,src,undefined,ViewGraphic
55,ViewGraphic_access$500,src,undefined,ViewGraphic
56,ViewGraphic_access$900,src,undefined,ViewGraphic
57,ViewGraphic_access$2200,src,undefined,ViewGraphic
58,ViewGraphic_setTextLabelMemoryProcesses,src,undefined,ViewGraphic
59,ViewGraphic_access$1400,src,undefined,ViewGraphic
60,ViewGraphic_access$100,src,undefined,ViewGraphic
61,ViewGraphic_access$000,src,undefined,ViewGraphic
62,ViewGraphic_access$400,src,undefined,ViewGraphic
63,ViewGraphic_access$1300,src,undefined,ViewGraphic
64,ViewGraphic_access$1600,src,undefined,ViewGraphic
65,ViewGraphic_access$6402,src,undefined,ViewGraphic
66,ViewGraphic_access$5900,src,undefined,ViewGraphic
67,ViewGraphic_access$002,src,undefined,ViewGraphic
68,ViewGraphic_access$4400,src,undefined,ViewGraphic
69,ViewGraphic_access$6100,src,undefined,ViewGraphic
70,ViewGraphic_access$6400,src,undefined,ViewGraphic
71,ViewGraphic_access$6300,src,undefined,ViewGraphic
72,ViewGraphic_hideSettings,src,undefined,ViewGraphic
73,ViewGraphic_<init>,src,undefined,ViewGraphic
74,ViewGraphic_access$6502,src,undefined,ViewGraphic
75,ViewGraphic_onClick,src,undefined,ViewGraphic
