id,element,useCase,type,component
1,User:Error message for wrong credentials,Disallow user to login for wrong credentials,boundary,successmessage
2,User:enter credentials page,Disallow user to login for wrong credentials,boundary,UserSpecificContent
3,User:Login screen,Disallow user to login for wrong credentials,boundary,Loginscreen
4,check credentials:Error message for wrong credentials,Disallow user to login for wrong credentials,boundary,successmessage
5,check credentials:redirect to login screen,Disallow user to login for wrong credentials,boundary,Loginscreen
6,check credentials:credential info,Disallow user to login for wrong credentials,boundary,Loginscreen
7,enter credentials page:check credentials,Disallow user to login for wrong credentials,boundary,Loginscreen
8,redirect to login screen:enter credentials page,Disallow user to login for wrong credentials,boundary,UserSpecificContent
9,stl#User:Error message for wrong credentials,Disallow user to login for wrong credentials,Stimulus,undefined
10,stl#User:enter credentials page,Disallow user to login for wrong credentials,Stimulus,undefined
11,stl#User:Login screen,Disallow user to login for wrong credentials,Stimulus,undefined
