id,path,transactional,path_length,diagram,useCase
1,User->document upload button->validate login information->document upload page,CTRL,4,Secure Document Management,Secure Document Management
2,User->document upload button->validate login information->document upload page,INT,4,Secure Document Management,Secure Document Management
3,User->document upload button->validate login information->login,CTRL,4,Secure Document Management,Secure Document Management
4,User->document upload button->validate login information->login,DM,4,Secure Document Management,Secure Document Management
5,User->document upload button->validate login information->login,EI,4,Secure Document Management,Secure Document Management
6,User->document upload page->store the document->document,CTRL,4,Secure Document Management,Secure Document Management
7,User->document upload page->store the document->document,DM,4,Secure Document Management,Secure Document Management
8,User->document upload page->store the document->document,EI,4,Secure Document Management,Secure Document Management
9,User->document upload page->store the document->Display an invalid store error message->Invalid store error message,CTRL,5,Secure Document Management,Secure Document Management
10,User->document upload page->store the document->Display an invalid store error message->Invalid store error message,INT,5,Secure Document Management,Secure Document Management
