id,element,type,outboundDegree,inboundDegree,diagram,useCase
1,document,entity,0,1,Secure Document Management,Secure Document Management,
2,login,entity,0,1,Secure Document Management,Secure Document Management,
3,Invalid store error message,boundary,0,2,Secure Document Management,Secure Document Management,
4,Display an invalid store error message,control,1,2,Secure Document Management,Secure Document Management,
5,store the document,control,3,1,Secure Document Management,Secure Document Management,
6,document upload page,boundary,1,2,Secure Document Management,Secure Document Management,
7,validate login information,control,2,1,Secure Document Management,Secure Document Management,
8,document upload button,boundary,1,1,Secure Document Management,Secure Document Management,
9,User,actor,3,0,Secure Document Management,Secure Document Management,
