id,element,useCase,type,component
1,User:Homepage,Cancel Volunteer Appointment,boundary,Homepage
2,User:Cancel Volunteer Appointment,Cancel Volunteer Appointment,control,CancelVolunteerAppointment
3,Cancel Volunteer Appointment:Choose one of existing appointments,Cancel Volunteer Appointment,control,CancelVolunteerAppointment
4,Show confirmation page:Cancel Volunteer Appointment,Cancel Volunteer Appointment,control,CancelVolunteerAppointment
5,Choose one of existing appointments:Remove chosen appointment,Cancel Volunteer Appointment,control,CancelVolunteerAppointment
6,Show confirmation page:Homepage,Cancel Volunteer Appointment,boundary,Homepage
7,Remove chosen appointment:Show confirmation page,Cancel Volunteer Appointment,boundary,Homepage
8,stl#User:Homepage,Cancel Volunteer Appointment,Stimulus,undefined
9,stl#User:Cancel Volunteer Appointment,Cancel Volunteer Appointment,Stimulus,undefined
