id,path,functional,transactional,path_length, boundry_num, control_num, entity_num, actor_num, diagram,useCase
1,User->product search page->query product by criteria->No product error message,EQ,CTRL|INT,4,undefined,1,0,1,Search Product,Search Product
2,User->product search page->query product by criteria->product page,EQ,CTRL|INT,4,undefined,1,0,1,Search Product,Search Product
3,User->product search page->query product by criteria->product,EI,CTRL|DM|EI,4,undefined,1,1,1,Search Product,Search Product
