id,path,transactional,path_length,diagram,useCase
1,Display pop-up "Password do not match" on Sign up Screen->Profile Photo Screen->Display available photos on Photos Screen->Photos Screen,TRAN_NA,4,Use Case Model,Create Profile
2,Display pop-up "Password do not match" on Sign up Screen->Profile Photo Screen->Save Profile Photo->Profile,TRAN_NA,4,Use Case Model,Create Profile
3,Display photo on  Profile photo screen->Display available photos on Photos Screen->Photos Screen,TRAN_NA,3,Use Case Model,Create Profile
4,Display photo on  Profile photo screen->Profile Photo Screen->Display available photos on Photos Screen->Photos Screen,TRAN_NA,4,Use Case Model,Create Profile
5,Display photo on  Profile photo screen->Profile Photo Screen->Save Profile Photo->Profile,TRAN_NA,4,Use Case Model,Create Profile
6,Actor->Profile Photo Screen->Display available photos on Photos Screen->Photos Screen,CTRL,4,Use Case Model,Create Profile
7,Actor->Profile Photo Screen->Display available photos on Photos Screen->Photos Screen,INT,4,Use Case Model,Create Profile
8,Actor->Profile Photo Screen->Save Profile Photo->Profile,CTRL,4,Use Case Model,Create Profile
9,Actor->Profile Photo Screen->Save Profile Photo->Profile,DM,4,Use Case Model,Create Profile
10,Actor->Profile Photo Screen->Save Profile Photo->Profile,EI,4,Use Case Model,Create Profile
