id,path,functional,transactional,path_length,diagram,useCase
1,User->Originating page->Get coupons list->Show coupons,EQ,CTRL|INT,undefined,View stored coupons,View stored coupons - iOS
2,User->Originating page->Get coupons list->Coupons,EI,CTRL|DM|EI,undefined,View stored coupons,View stored coupons - iOS
3,Dispute->Show details->Redeem coupon,FUNC_NA,TRAN_NA,undefined,View stored coupons,View stored coupons - iOS
4,Remove coupon->Show details->Redeem coupon,FUNC_NA,TRAN_NA,undefined,View stored coupons,View stored coupons - iOS
