id,path,transactional,path_length,diagram,useCase
49,Administrator->Redemption statistics screen->Query Transaction Log and Partner Info->Partner Info,DM,undefined,View redemption statistics for partner storyboard,View redemption statistics for partner storyboard
50,Administrator->Redemption statistics screen->Query Transaction Log and Partner Info->Partner Info,EI,undefined,View redemption statistics for partner storyboard,View redemption statistics for partner storyboard
51,Administrator->Redemption statistics screen->Query Transaction Log and Partner Info->Transaction Log,CTRL,undefined,View redemption statistics for partner storyboard,View redemption statistics for partner storyboard
52,Administrator->Redemption statistics screen->Query Transaction Log and Partner Info->Transaction Log,DM,undefined,View redemption statistics for partner storyboard,View redemption statistics for partner storyboard
53,Administrator->Redemption statistics screen->Query Transaction Log and Partner Info->Transaction Log,EI,undefined,View redemption statistics for partner storyboard,View redemption statistics for partner storyboard
54,Administrator->Redemption statistics screen->Query Transaction Log and Partner Info->Temporary storage,CTRL,undefined,View redemption statistics for partner storyboard,View redemption statistics for partner storyboard
55,Administrator->Redemption statistics screen->Query Transaction Log and Partner Info->Temporary storage,DM,undefined,View redemption statistics for partner storyboard,View redemption statistics for partner storyboard
56,Administrator->Redemption statistics screen->Query Transaction Log and Partner Info->Temporary storage,EI,undefined,View redemption statistics for partner storyboard,View redemption statistics for partner storyboard
57,Administrator->Billstatus page->Display search result->Search->Partner data,CTRL,undefined,Billstatus page,View Partner Billing status storyboard
58,Administrator->Billstatus page->Display search result->Search->Partner data,DM,undefined,Billstatus page,View Partner Billing status storyboard
59,Administrator->Billstatus page->Display search result->Search->Partner data,EI,undefined,Billstatus page,View Partner Billing status storyboard
60,Administrator->Billstatus page->Display search result->Search->Display search result->Search result page,CTRL,undefined,Billstatus page,View Partner Billing status storyboard
61,Administrator->Billstatus page->Display search result->Search->Display search result->Search result page,INT,undefined,Billstatus page,View Partner Billing status storyboard
62,Administrator->Page of Partner Account can be suspended->Suspend a partner account->Suspend succeed page,CTRL,undefined,Suspend Partner Account Storyboard,Suspend Partner Account Storyboard
63,Administrator->Page of Partner Account can be suspended->Suspend a partner account->Suspend succeed page,INT,undefined,Suspend Partner Account Storyboard,Suspend Partner Account Storyboard
64,Administrator->Page of Partner Account can be suspended->Suspend a partner account->Suspend failed page,CTRL,undefined,Suspend Partner Account Storyboard,Suspend Partner Account Storyboard
65,Administrator->Page of Partner Account can be suspended->Suspend a partner account->Suspend failed page,INT,undefined,Suspend Partner Account Storyboard,Suspend Partner Account Storyboard
66,Display partner account with errors->Page of Partner Account can be suspended->Suspend a partner account->Suspend succeed page,TRAN_NA,undefined,Suspend Partner Account Storyboard,Suspend Partner Account Storyboard
67,Display partner account with errors->Page of Partner Account can be suspended->Suspend a partner account->Suspend failed page,TRAN_NA,undefined,Suspend Partner Account Storyboard,Suspend Partner Account Storyboard
68,Administrator->Suspended Partners List->Reactive Partner->Partner data->Reactive failure,TRAN_NA,undefined,Reactive Partner Account,Reactive Partner Account
69,Administrator->Suspended Partners List->Reactive Partner->Partner data->Display search result->Reactive success,CTRL,undefined,Reactive Partner Account,Reactive Partner Account
70,Administrator->Suspended Partners List->Reactive Partner->Partner data->Display search result->Reactive success,DM,undefined,Reactive Partner Account,Reactive Partner Account
71,Administrator->Suspended Partners List->Reactive Partner->Partner data->Display search result->Reactive success,EQ,undefined,Reactive Partner Account,Reactive Partner Account
72,Administrator->Suspended Partners List->Reactive Partner->Partner data->Display search result->Reactive success,INT,undefined,Reactive Partner Account,Reactive Partner Account
73,Administrator->Partner Biling Status Page->display partner list->Partner List,CTRL,undefined,Delete Partner Account,Delete Partner Account
74,Administrator->Partner Biling Status Page->display partner list->Partner List,INT,undefined,Delete Partner Account,Delete Partner Account
75,Administrator->Partner Biling Status Page->Display delete confirmation page->Delete confirmation page,CTRL,undefined,Delete Partner Account,Delete Partner Account
76,Administrator->Partner Biling Status Page->Display delete confirmation page->Delete confirmation page,INT,undefined,Delete Partner Account,Delete Partner Account
77,Administrator->Partner Biling Status Page->Display delete confirmation page->Display popup error message->Partner,CTRL,undefined,Delete Partner Account,Delete Partner Account
78,Administrator->Partner Biling Status Page->Display delete confirmation page->Display popup error message->Partner,EXTIVK,undefined,Delete Partner Account,Delete Partner Account
79,Administrator->Partner Biling Status Page->Display delete confirmation page->Display popup error message->Error message popup,CTRL,undefined,Delete Partner Account,Delete Partner Account
80,Administrator->Partner Biling Status Page->Display delete confirmation page->Display popup error message->Error message popup,INT,undefined,Delete Partner Account,Delete Partner Account
81,Administrator->Partner Biling Status Page->Display partner biling status page->Partner Info,CTRL,undefined,Delete Partner Account,Delete Partner Account
82,Administrator->Partner Biling Status Page->Display partner biling status page->Partner Info,DM,undefined,Delete Partner Account,Delete Partner Account
83,Administrator->Partner Biling Status Page->Display partner biling status page->Partner Info,EI,undefined,Delete Partner Account,Delete Partner Account
84,Administrator->Partner Biling Status Page->Display partner biling status page->Delete confirmation page,CTRL,undefined,Delete Partner Account,Delete Partner Account
85,Administrator->Partner Biling Status Page->Display partner biling status page->Delete confirmation page,INT,undefined,Delete Partner Account,Delete Partner Account
86,Suspend Account->Partner Biling Status Page->display partner list->Partner List,TRAN_NA,undefined,Delete Partner Account,Delete Partner Account
87,Suspend Account->Partner Biling Status Page->Display delete confirmation page->Delete confirmation page,TRAN_NA,undefined,Delete Partner Account,Delete Partner Account
88,Suspend Account->Partner Biling Status Page->Display delete confirmation page->Display popup error message->Partner,TRAN_NA,undefined,Delete Partner Account,Delete Partner Account
89,Suspend Account->Partner Biling Status Page->Display delete confirmation page->Display popup error message->Error message popup,TRAN_NA,undefined,Delete Partner Account,Delete Partner Account
90,Suspend Account->Partner Biling Status Page->Display partner biling status page->Partner Info,TRAN_NA,undefined,Delete Partner Account,Delete Partner Account
91,Suspend Account->Partner Biling Status Page->Display partner biling status page->Delete confirmation page,TRAN_NA,undefined,Delete Partner Account,Delete Partner Account
92,Administrator->Transaction Log Page->Display transactions->Display pritner failure message->System message page,CTRL,undefined,View Transaction Log,View Transaction Log
93,Administrator->Transaction Log Page->Display transactions->Display pritner failure message->System message page,INT,undefined,View Transaction Log,View Transaction Log
94,Administrator->Transaction Log Page->Display transactions->Retrieve transactions->Transaction DB,CTRL,undefined,View Transaction Log,View Transaction Log
95,Administrator->Transaction Log Page->Display transactions->Retrieve transactions->Transaction DB,DM,undefined,View Transaction Log,View Transaction Log
96,Administrator->Transaction Log Page->Display transactions->Retrieve transactions->Transaction DB,EI,undefined,View Transaction Log,View Transaction Log
97,Administrator->Transaction Log Page->Display transactions->Direct to modify->Transaction DB,CTRL,undefined,View Transaction Log,View Transaction Log
98,Administrator->Transaction Log Page->Display transactions->Direct to modify->Transaction DB,DM,undefined,View Transaction Log,View Transaction Log
99,Administrator->Transaction Log Page->Display transactions->Direct to modify->Transaction DB,EI,undefined,View Transaction Log,View Transaction Log
100,Administrator->Transaction Log Page->Display transactions->Direct to modify->Dispute Redemption Page,CTRL,undefined,View Transaction Log,View Transaction Log
101,Administrator->Transaction Log Page->Display transactions->Direct to modify->Dispute Redemption Page,INT,undefined,View Transaction Log,View Transaction Log
102,Administrator->Transaction Log Page->Display transactions->Retrieve selected transactions->Transaction DB,CTRL,undefined,View Transaction Log,View Transaction Log
103,Administrator->Transaction Log Page->Display transactions->Retrieve selected transactions->Transaction DB,DM,undefined,View Transaction Log,View Transaction Log
104,Administrator->Transaction Log Page->Display transactions->Retrieve selected transactions->Transaction DB,EI,undefined,View Transaction Log,View Transaction Log
105,Administrator->Transaction Log Page->Display transactions->Display no transactions message->System message page,CTRL,undefined,View Transaction Log,View Transaction Log
106,Administrator->Transaction Log Page->Display transactions->Display no transactions message->System message page,INT,undefined,View Transaction Log,View Transaction Log
107,Administrator->Transaction Log Page->Display transactions->Retrieve and print->Transaction DB,CTRL,undefined,View Transaction Log,View Transaction Log
108,Administrator->Transaction Log Page->Display transactions->Retrieve and print->Transaction DB,DM,undefined,View Transaction Log,View Transaction Log
109,Administrator->Transaction Log Page->Display transactions->Retrieve and print->Transaction DB,EI,undefined,View Transaction Log,View Transaction Log
110,Administrator->Transaction Log Page->Display transactions->Display connection error message->System message page,CTRL,undefined,View Transaction Log,View Transaction Log
111,Administrator->Transaction Log Page->Display transactions->Display connection error message->System message page,INT,undefined,View Transaction Log,View Transaction Log
112,Administrator->Transaction Log Page->Display connection error message->System message page,CTRL,undefined,View Transaction Log,View Transaction Log
113,Administrator->Transaction Log Page->Display connection error message->System message page,INT,undefined,View Transaction Log,View Transaction Log
114,Administrator->Admin Login Page->Display Invalid Username Password Message->Validate user->Partner Info->display partner list->Admin home page,CTRL,undefined,Admin Login,Admin Login
115,Administrator->Admin Login Page->Display Invalid Username Password Message->Validate user->Partner Info->display partner list->Admin home page,DM,undefined,Admin Login,Admin Login
116,Administrator->Admin Login Page->Display Invalid Username Password Message->Validate user->Partner Info->display partner list->Admin home page,EQ,undefined,Admin Login,Admin Login
117,Administrator->Admin Login Page->Display Invalid Username Password Message->Validate user->Partner Info->display partner list->Admin home page,INT,undefined,Admin Login,Admin Login
118,Administrator->Admin Login Page->Display Invalid Username Password Message->Validate user->Display Home Page->Admin home page,CTRL,undefined,Admin Login,Admin Login
119,Administrator->Admin Login Page->Display Invalid Username Password Message->Validate user->Display Home Page->Admin home page,INT,undefined,Admin Login,Admin Login
120,Administrator->Admin Login Page->Display Password Reset Page->Admin password reset page,CTRL,undefined,Admin Login,Admin Login
121,Administrator->Admin Login Page->Display Password Reset Page->Admin password reset page,INT,undefined,Admin Login,Admin Login
122,Administrator->Admin Login Page->Enter username and password->Validate user->Partner Info->display partner list->Admin home page,CTRL,undefined,Admin Login,Admin Login
123,Administrator->Admin Login Page->Enter username and password->Validate user->Partner Info->display partner list->Admin home page,DM,undefined,Admin Login,Admin Login
124,Administrator->Admin Login Page->Enter username and password->Validate user->Partner Info->display partner list->Admin home page,EQ,undefined,Admin Login,Admin Login
125,Administrator->Admin Login Page->Enter username and password->Validate user->Partner Info->display partner list->Admin home page,INT,undefined,Admin Login,Admin Login
126,Administrator->Admin Login Page->Enter username and password->Validate user->Display Home Page->Admin home page,CTRL,undefined,Admin Login,Admin Login
127,Administrator->Admin Login Page->Enter username and password->Validate user->Display Home Page->Admin home page,INT,undefined,Admin Login,Admin Login
128,Administrator->Admin Login Page->Display locked account message,TRAN_NA,undefined,Admin Login,Admin Login
129,Display login page->Admin Login Page->Display Invalid Username Password Message->Validate user->Partner Info->display partner list->Admin home page,TRAN_NA,undefined,Admin Login,Admin Login
130,Display login page->Admin Login Page->Display Invalid Username Password Message->Validate user->Display Home Page->Admin home page,TRAN_NA,undefined,Admin Login,Admin Login
131,Display login page->Admin Login Page->Display Password Reset Page->Admin password reset page,TRAN_NA,undefined,Admin Login,Admin Login
132,Display login page->Admin Login Page->Enter username and password->Validate user->Partner Info->display partner list->Admin home page,TRAN_NA,undefined,Admin Login,Admin Login
133,Display login page->Admin Login Page->Enter username and password->Validate user->Display Home Page->Admin home page,TRAN_NA,undefined,Admin Login,Admin Login
134,Display login page->Admin Login Page->Display locked account message,TRAN_NA,undefined,Admin Login,Admin Login
135,Administrator->Dispute Redemption Page->Selects Dispute->FetchDisputeController->ErrorController->Display Error Page,CTRL,undefined,Resolve Dispute,Resolve Dispute
136,Administrator->Dispute Redemption Page->Selects Dispute->FetchDisputeController->ErrorController->Display Error Page,INT,undefined,Resolve Dispute,Resolve Dispute
137,Administrator->Dispute Redemption Page->Selects Dispute->FetchDisputeController->Resolve Dispute page,CTRL,undefined,Resolve Dispute,Resolve Dispute
138,Administrator->Dispute Redemption Page->Selects Dispute->FetchDisputeController->Resolve Dispute page,INT,undefined,Resolve Dispute,Resolve Dispute
139,Administrator->Dispute Redemption Page->Selects Dispute->FetchDisputeController->Dispute,CTRL,undefined,Resolve Dispute,Resolve Dispute
140,Administrator->Dispute Redemption Page->Selects Dispute->FetchDisputeController->Dispute,DM,undefined,Resolve Dispute,Resolve Dispute
141,Administrator->Dispute Redemption Page->Selects Dispute->FetchDisputeController->Dispute,EI,undefined,Resolve Dispute,Resolve Dispute
142,Administrator->Resolve Dispute page->View Partneer Billing Status,TRAN_NA,undefined,Resolve Dispute,Resolve Dispute
143,Administrator->Resolve Dispute page->ApproveDisputeController->Dispute,CTRL,undefined,Resolve Dispute,Resolve Dispute
144,Administrator->Resolve Dispute page->ApproveDisputeController->Dispute,DM,undefined,Resolve Dispute,Resolve Dispute
145,Administrator->Resolve Dispute page->ApproveDisputeController->Dispute,EI,undefined,Resolve Dispute,Resolve Dispute
146,Administrator->Resolve Dispute page->ApproveDisputeController->Display Success Page,CTRL,undefined,Resolve Dispute,Resolve Dispute
147,Administrator->Resolve Dispute page->ApproveDisputeController->Display Success Page,INT,undefined,Resolve Dispute,Resolve Dispute
148,Administrator->Resolve Dispute page->ApproveDisputeController->Bills,CTRL,undefined,Resolve Dispute,Resolve Dispute
149,Administrator->Resolve Dispute page->ApproveDisputeController->Bills,DM,undefined,Resolve Dispute,Resolve Dispute
150,Administrator->Resolve Dispute page->ApproveDisputeController->Bills,EI,undefined,Resolve Dispute,Resolve Dispute
151,Administrator->Resolve Dispute page->ApproveDisputeController->EmailNotificationController->Partner,CTRL,undefined,Resolve Dispute,Resolve Dispute
152,Administrator->Resolve Dispute page->ApproveDisputeController->EmailNotificationController->Partner,DM,undefined,Resolve Dispute,Resolve Dispute
153,Administrator->Resolve Dispute page->ApproveDisputeController->EmailNotificationController->Partner,EI,undefined,Resolve Dispute,Resolve Dispute
154,Administrator->Resolve Dispute page->View Redemption Statistics for Partner,TRAN_NA,undefined,Resolve Dispute,Resolve Dispute
155,Employee->Coupon Notification Popup Window->Redeem,TRAN_NA,undefined,Receive Coupon,Receive Coupon - Android
156,Employee->Coupon Notification Popup Window->Save it later->Local coupon database,CTRL,undefined,Receive Coupon,Receive Coupon - Android
157,Employee->Coupon Notification Popup Window->Save it later->Local coupon database,DM,undefined,Receive Coupon,Receive Coupon - Android
158,Employee->Coupon Notification Popup Window->Save it later->Local coupon database,EI,undefined,Receive Coupon,Receive Coupon - Android
159,Employee->Coupon Notification Popup Window->Cancel,TRAN_NA,undefined,Receive Coupon,Receive Coupon - Android
160,Employee->Check GPS->Geo fence->Coupon Notification Popup Window,CTRL,undefined,Receive Coupon,Receive Coupon - Android
161,Employee->Check GPS->Geo fence->Coupon Notification Popup Window,EXTCLL,undefined,Receive Coupon,Receive Coupon - Android
162,Employee->Check GPS->Geo fence->Coupon Notification Popup Window,INT,undefined,Receive Coupon,Receive Coupon - Android
163,Employee->Check GPS->GPS not work page,CTRL,undefined,Receive Coupon,Receive Coupon - Android
164,Employee->Check GPS->GPS not work page,EXTCLL,undefined,Receive Coupon,Receive Coupon - Android
165,Employee->Check GPS->GPS not work page,INT,undefined,Receive Coupon,Receive Coupon - Android
166,Employee->check internet->Coupon Notification Popup Window,CTRL,undefined,Receive Coupon,Receive Coupon - Android
167,Employee->check internet->Coupon Notification Popup Window,EXTCLL,undefined,Receive Coupon,Receive Coupon - Android
168,Employee->check internet->Coupon Notification Popup Window,INT,undefined,Receive Coupon,Receive Coupon - Android
169,Employee->check internet->Geo fence->Coupon Notification Popup Window,CTRL,undefined,Receive Coupon,Receive Coupon - Android
170,Employee->check internet->Geo fence->Coupon Notification Popup Window,EXTCLL,undefined,Receive Coupon,Receive Coupon - Android
171,Employee->check internet->Geo fence->Coupon Notification Popup Window,INT,undefined,Receive Coupon,Receive Coupon - Android
172,Employee->check internet->Fail to connect internet page,CTRL,undefined,Receive Coupon,Receive Coupon - Android
173,Employee->check internet->Fail to connect internet page,EXTCLL,undefined,Receive Coupon,Receive Coupon - Android
174,Employee->check internet->Fail to connect internet page,INT,undefined,Receive Coupon,Receive Coupon - Android
175,Ad server->Coupon Retrieve Page->Retrieve specific partner's coupon information->Server Partner - coupon database,CTRL,undefined,Receive Coupon,Receive Coupon - Android
176,Ad server->Coupon Retrieve Page->Retrieve specific partner's coupon information->Server Partner - coupon database,DM,undefined,Receive Coupon,Receive Coupon - Android
177,Ad server->Coupon Retrieve Page->Retrieve specific partner's coupon information->Server Partner - coupon database,EI,undefined,Receive Coupon,Receive Coupon - Android
178,Ad server->Coupon Retrieve Page->Retrieve specific partner's coupon information->Coupon Notification Popup Window,CTRL,undefined,Receive Coupon,Receive Coupon - Android
179,Ad server->Coupon Retrieve Page->Retrieve specific partner's coupon information->Coupon Notification Popup Window,INT,undefined,Receive Coupon,Receive Coupon - Android
180,User->Coupon receiving page->Choose a category or not->Create a category->Category list,CTRL,undefined,Save it for later,Save it for later
181,User->Coupon receiving page->Choose a category or not->Create a category->Category list,INT,undefined,Save it for later,Save it for later
182,User->Coupon receiving page->Choose a category or not->Category list,CTRL,undefined,Save it for later,Save it for later
183,User->Coupon receiving page->Choose a category or not->Category list,INT,undefined,Save it for later,Save it for later
184,User->Coupon receiving page->Choose a category or not->Random coupoon pool,CTRL,undefined,Save it for later,Save it for later
185,User->Coupon receiving page->Choose a category or not->Random coupoon pool,DM,undefined,Save it for later,Save it for later
186,User->Coupon receiving page->Choose a category or not->Random coupoon pool,EI,undefined,Save it for later,Save it for later
187,User->Originating page->Get coupons list->Show coupons,CTRL,undefined,View stored coupons,View stored coupons - Android
188,User->Originating page->Get coupons list->Show coupons,INT,undefined,View stored coupons,View stored coupons - Android
189,User->Originating page->Get coupons list->Coupons,CTRL,undefined,View stored coupons,View stored coupons - Android
190,User->Originating page->Get coupons list->Coupons,DM,undefined,View stored coupons,View stored coupons - Android
191,User->Originating page->Get coupons list->Coupons,EI,undefined,View stored coupons,View stored coupons - Android
192,Dispute->Show details->Redeem coupon,TRAN_NA,undefined,View stored coupons,View stored coupons - Android
193,Remove coupon->Show details->Redeem coupon,TRAN_NA,undefined,View stored coupons,View stored coupons - Android
194,User->Admin Login page->Enter Username and password->Redeemed coupon record page,CTRL,undefined,Redeem Coupon,Redeem Coupon - Android
195,User->Admin Login page->Enter Username and password->Redeemed coupon record page,INT,undefined,Redeem Coupon,Redeem Coupon - Android
196,User->Login page->Enter Username and password->Redeemed coupon record page,CTRL,undefined,Redeem Coupon,Redeem Coupon - Android
197,User->Login page->Enter Username and password->Redeemed coupon record page,INT,undefined,Redeem Coupon,Redeem Coupon - Android
198,User->Redeem Coupon Page->Input Coupon Code ID->Click Redeem Button,CTRL,undefined,Redeem Coupon,Redeem Coupon - Android
199,User->Redeem Coupon Page->Input Coupon Code ID->Click Redeem Button,INT,undefined,Redeem Coupon,Redeem Coupon - Android
200,User->Redeem Coupon Page->Scan QR Code->Click Redeem Button,CTRL,undefined,Redeem Coupon,Redeem Coupon - Android
201,User->Redeem Coupon Page->Scan QR Code->Click Redeem Button,INT,undefined,Redeem Coupon,Redeem Coupon - Android
202,Database->Display redeemed coupon page->Redeemed coupon record page,TRAN_NA,undefined,Redeem Coupon,Redeem Coupon - Android
203,User->Previous Page->View trip plans->Verify user's session->Login page,CTRL,undefined,Connect to trip plan,Connect to trip plan - Android
204,User->Previous Page->View trip plans->Verify user's session->Login page,INT,undefined,Connect to trip plan,Connect to trip plan - Android
205,User->Previous Page->View trip plans->Verify user's session->Collect information->Show trip plans page,CTRL,undefined,Connect to trip plan,Connect to trip plan - Android
206,User->Previous Page->View trip plans->Verify user's session->Collect information->Show trip plans page,INT,undefined,Connect to trip plan,Connect to trip plan - Android
207,Trip plans database table->Collect information->Show trip plans page,TRAN_NA,undefined,Connect to trip plan,Connect to trip plan - Android
208,Traveler->Login main page->Validate/check->Account->Retrieve account info->Start auth session->display->Previous page (any page),CTRL,undefined,Login to tripplanner,Login to tripplanner - Android
209,Traveler->Login main page->Validate/check->Account->Retrieve account info->Start auth session->display->Previous page (any page),DM,undefined,Login to tripplanner,Login to tripplanner - Android
210,Traveler->Login main page->Validate/check->Account->Retrieve account info->Start auth session->display->Previous page (any page),EQ,undefined,Login to tripplanner,Login to tripplanner - Android
