id,transaction,useCase,transactional,TL, DETs, TD, TC, Arch_Diff
1,stl#User:Click View sponser-->User:Click View sponser-->Click View sponser:diplay  sponser  list   profile-->diplay  sponser  list   profile:display  sponser detail information-->display  sponser detail information:Homepage,View Sponser,TRAN_NA,5,1,2.5,4,12.5
2,stl#User:Choose  sponser-->User:Choose  sponser-->Choose  sponser:display  sponser detail information-->display  sponser detail information:Homepage,View Sponser,TRAN_NA,4,1,2.3333333333333335,3,9.333333333333334
3,stl#User:Homepage-->User:Homepage,View Sponser,CTRL;EXTCLL;INT,2,0,3,1,6
