id,element,useCase,type,component
256,Case Manager:activity description page,Log an activity,boundary,Activity_code
257,Case Manager:Add new button,Log an activity,boundary,Addnewbutton
258,Case Manager:blank description error,Log an activity,entity,User Security Question
259,General staff:activity description page,Log an activity,boundary,Activity_code
260,General staff:Add new button,Log an activity,boundary,Addnewbutton
261,General staff:blank description error,Log an activity,entity,User Security Question
262,General staff:Add new button,Log an activity,boundary,Addnewbutton
263,General staff:activity description page,Log an activity,boundary,Activity_code
264,General staff:blank description error,Log an activity,entity,User Security Question
265,Add new button:display activity description page,Log an activity,boundary,Activity_code
266,activity description page:validate activity description,Log an activity,boundary,Activity_code
267,display activity description page:activity description page,Log an activity,boundary,Activity_code
268,validate activity description:blank description error,Log an activity,entity,User Security Question
269,insert activity into case:case information,Log an activity,control,Case_education_history
270,validate activity description:insert activity into case,Log an activity,control,Cases_Activities
271,validate activity description:role,Log an activity,entity,Groups
272,stl#Administrator:Add new button,Log an activity,Stimulus,undefined
273,stl#Administrator:blank description error,Log an activity,Stimulus,undefined
274,stl#Administrator:activity description page,Log an activity,Stimulus,undefined
275,stl#Administrator:activity description page,Log an activity,Stimulus,undefined
276,stl#Administrator:Add new button,Log an activity,Stimulus,undefined
277,stl#Administrator:blank description error,Log an activity,Stimulus,undefined
278,stl#Case Manager:activity description page,Log an activity,Stimulus,undefined
279,stl#Case Manager:Add new button,Log an activity,Stimulus,undefined
280,stl#Case Manager:blank description error,Log an activity,Stimulus,undefined
281,stl#General staff:activity description page,Log an activity,Stimulus,undefined
282,stl#General staff:Add new button,Log an activity,Stimulus,undefined
283,stl#General staff:blank description error,Log an activity,Stimulus,undefined
284,stl#General staff:Add new button,Log an activity,Stimulus,undefined
285,stl#General staff:activity description page,Log an activity,Stimulus,undefined
286,stl#General staff:blank description error,Log an activity,Stimulus,undefined
287,Administrator:validation failed message,Login,boundary,Education Level
288,Administrator:Login Page,Login,entity,Manager
289,Administrator:verification code input field,Login,boundary,Education Level
290,Administrator:home page,Login,entity,Manager
291,Administrator:success message,Login,control,Case_addresses
292,send verification code:Email protocol,Login,control,Case_email
293,User:verification code input field,Login,boundary,Education Level
294,User:success message,Login,control,Case_addresses
295,User:Login Page,Login,entity,Manager
296,User:home page,Login,entity,Manager
297,User:validation failed message,Login,boundary,Education Level
298,Login Page:validate input information,Login,boundary,Education Level
299,save case information:case,Login,entity,Cases
300,redirect to home page:home page,Login,entity,Manager
301,validate password:home page,Login,entity,Manager
302,validation failed message:redirect to home page,Login,control,$help://usecasediagram.htm
303,save case information:success message,Login,control,Case_addresses
304,validate password:save case information,Login,control,Case_education_history
305,validate input information:send verification code,Login,boundary,Education Level
306,validate input information:user information,Login,entity,User Security Question
307,validate password:user information,Login,entity,User Security Question
308,validate password:validation failed message,Login,boundary,Education Level
309,verification code input field:validate password,Login,control,Password
310,stl#Administrator:validation failed message,Login,Stimulus,undefined
311,stl#Administrator:Login Page,Login,Stimulus,undefined
312,stl#Administrator:verification code input field,Login,Stimulus,undefined
313,stl#Administrator:home page,Login,Stimulus,undefined
314,stl#Administrator:success message,Login,Stimulus,undefined
315,stl#User:verification code input field,Login,Stimulus,undefined
316,stl#User:success message,Login,Stimulus,undefined
317,stl#User:Login Page,Login,Stimulus,undefined
318,stl#User:home page,Login,Stimulus,undefined
319,stl#User:validation failed message,Login,Stimulus,undefined
320,Administrator:unauthorized access error,Mass Email,boundary,Account
321,Administrator:Email sent success message,Mass Email,control,Case_email
322,Administrator:send email page,Mass Email,control,Case_email
323,Administrator:User group list,Mass Email,entity,Groups
324,Administrator:unauthorized error message,Mass Email,entity,Manager
325,Case manager:unauthorized access error,Mass Email,boundary,Account
326,Case manager:unauthorized error message,Mass Email,entity,Manager
327,Case manager:send email page,Mass Email,control,Case_email
328,Case manager:Email sent success message,Mass Email,control,Case_email
329,Case manager:User group list,Mass Email,entity,Groups
330,send email:Email protocol,Mass Email,control,Case_email
331,General staff:send email page,Mass Email,control,Case_email
332,General staff:User group list,Mass Email,entity,Groups
333,General staff:Email sent success message,Mass Email,control,Case_email
334,General staff:unauthorized error message,Mass Email,entity,Manager
335,General staff:unauthorized access error,Mass Email,boundary,Account
336,Add activities to case:Case,Mass Email,entity,Cases
337,Add activities to case:Email sent success message,Mass Email,control,Case_email
338,Add activities to case:unauthorized access error,Mass Email,boundary,Account
339,send email:Add activities to case,Mass Email,control,Cases_Activities
340,User group list:validate role of user,Mass Email,control,Limited_User
341,load email template:email template,Mass Email,control,Email Template
342,find email address of the selected youth:user,Mass Email,entity,Users
343,find email address of the selected youth:load email template,Mass Email,control,Email Template
344,validate role of user:find email address of the selected youth,Mass Email,control,Case_addresses
345,load email template:send email page,Mass Email,control,Case_email
346,send email page:send email,Mass Email,control,Case_email
347,validate role of user:unauthorized error message,Mass Email,entity,Manager
348,stl#Administrator:unauthorized access error,Mass Email,Stimulus,undefined
349,stl#Administrator:Email sent success message,Mass Email,Stimulus,undefined
350,stl#Administrator:send email page,Mass Email,Stimulus,undefined
351,stl#Administrator:User group list,Mass Email,Stimulus,undefined
352,stl#Administrator:unauthorized error message,Mass Email,Stimulus,undefined
353,stl#Case manager:unauthorized access error,Mass Email,Stimulus,undefined
354,stl#Case manager:unauthorized error message,Mass Email,Stimulus,undefined
355,stl#Case manager:send email page,Mass Email,Stimulus,undefined
356,stl#Case manager:Email sent success message,Mass Email,Stimulus,undefined
357,stl#Case manager:User group list,Mass Email,Stimulus,undefined
358,stl#General staff:send email page,Mass Email,Stimulus,undefined
359,stl#General staff:User group list,Mass Email,Stimulus,undefined
360,stl#General staff:Email sent success message,Mass Email,Stimulus,undefined
361,stl#General staff:unauthorized error message,Mass Email,Stimulus,undefined
362,stl#General staff:unauthorized access error,Mass Email,Stimulus,undefined
363,Administrator:Report button,Report generation,control,savereporttodb
364,Administrator:unauthorized error message,Report generation,entity,Manager
365,Administrator:report detail page,Report generation,control,savereporttodb
366,Administrator:input information invalid message,Report generation,boundary,Documentation Type
367,Administrator:report generation page,Report generation,control,savereporttodb
368,Case Manager:unauthorized error message,Report generation,entity,Manager
369,Case Manager:input information invalid message,Report generation,boundary,Documentation Type
370,Case Manager:report generation page,Report generation,control,savereporttodb
371,Case Manager:report detail page,Report generation,control,savereporttodb
372,Case Manager:Report button,Report generation,control,savereporttodb
373,General staff:report generation page,Report generation,control,savereporttodb
374,General staff:Report button,Report generation,control,savereporttodb
375,General staff:unauthorized error message,Report generation,entity,Manager
376,print:Printer,Report generation,control,Limited_User
377,Report button:validate role of user,Report generation,control,Limited_User
378,save report to db:case,Report generation,entity,Cases
379,display report generation page:report generation page,Report generation,control,savereporttodb
380,validate role of user:display report generation page,Report generation,control,savereporttodb
381,save report to db:document,Report generation,control,Document
382,validate input information for the report:input information invalid message,Report generation,boundary,Documentation Type
383,report detail page:print,Report generation,control,Admin
384,save report to db:report detail page,Report generation,control,savereporttodb
385,report generation page:validate input information for the report,Report generation,control,savereporttodb
386,validate role of user:role,Report generation,entity,Groups
387,save report to db:user,Report generation,entity,Users
388,validate input information for the report:save report to db,Report generation,control,savereporttodb
389,validate role of user:unauthorized error message,Report generation,entity,Manager
390,stl#Administrator:Report button,Report generation,Stimulus,undefined
391,stl#Administrator:unauthorized error message,Report generation,Stimulus,undefined
392,stl#Administrator:report detail page,Report generation,Stimulus,undefined
393,stl#Administrator:input information invalid message,Report generation,Stimulus,undefined
394,stl#Administrator:report generation page,Report generation,Stimulus,undefined
395,stl#Case Manager:unauthorized error message,Report generation,Stimulus,undefined
396,stl#Case Manager:input information invalid message,Report generation,Stimulus,undefined
397,stl#Case Manager:report generation page,Report generation,Stimulus,undefined
398,stl#Case Manager:report detail page,Report generation,Stimulus,undefined
399,stl#Case Manager:Report button,Report generation,Stimulus,undefined
400,stl#General staff:report generation page,Report generation,Stimulus,undefined
401,stl#General staff:Report button,Report generation,Stimulus,undefined
402,stl#General staff:unauthorized error message,Report generation,Stimulus,undefined
403,Administrator:invalid answer for security question,Reset Password,boundary,Security Question
404,Administrator:case management page,Reset Password,boundary,Case Manager
405,Administrator:reset page,Reset Password,boundary,Case Manager
406,Administrator:Reset password button,Reset Password,control,Password
407,Administrator:unauthorized error message,Reset Password,entity,Manager
408,Case Manager:reset page,Reset Password,boundary,Case Manager
409,Case Manager:Reset password button,Reset Password,control,Password
410,Case Manager:invalid answer for security question,Reset Password,boundary,Security Question
411,Case Manager:case management page,Reset Password,boundary,Case Manager
412,Case Manager:unauthorized error message,Reset Password,entity,Manager
413,Reset password button:validate role of user,Reset Password,control,Limited_User
414,reset new password:User,Reset Password,entity,Users
415,reset new password:case management page,Reset Password,boundary,Case Manager
416,validate answer of security question:invalid answer for security question,Reset Password,boundary,Security Question
417,validate answer of security question:reset new password,Reset Password,control,Password
418,reset page:validate answer of security question,Reset Password,boundary,Security Question
419,validate role of user:reset page,Reset Password,boundary,Case Manager
420,validate role of user:role,Reset Password,entity,Groups
421,validate role of user:unauthorized error message,Reset Password,entity,Manager
422,stl#Administrator:invalid answer for security question,Reset Password,Stimulus,undefined
423,stl#Administrator:case management page,Reset Password,Stimulus,undefined
424,stl#Administrator:reset page,Reset Password,Stimulus,undefined
425,stl#Administrator:Reset password button,Reset Password,Stimulus,undefined
426,stl#Administrator:unauthorized error message,Reset Password,Stimulus,undefined
427,stl#Case Manager:reset page,Reset Password,Stimulus,undefined
428,stl#Case Manager:Reset password button,Reset Password,Stimulus,undefined
429,stl#Case Manager:invalid answer for security question,Reset Password,Stimulus,undefined
430,stl#Case Manager:case management page,Reset Password,Stimulus,undefined
431,stl#Case Manager:unauthorized error message,Reset Password,Stimulus,undefined
432,Administrator:invalid security questions,Reset Security Questions,boundary,Security Question
433,Administrator:case management page,Reset Security Questions,boundary,Case Manager
434,Administrator:unauthorized error message,Reset Security Questions,entity,Manager
435,Administrator:security questions reset page,Reset Security Questions,boundary,Security Question
436,Administrator:Reset security questions,Reset Security Questions,boundary,Security Question
437,Case manager:Reset security questions,Reset Security Questions,boundary,Security Question
438,Case manager:case management page,Reset Security Questions,boundary,Case Manager
439,Case manager:unauthorized error message,Reset Security Questions,entity,Manager
440,Case manager:invalid security questions,Reset Security Questions,boundary,Security Question
441,Case manager:security questions reset page,Reset Security Questions,boundary,Security Question
442,Reset security questions:validate role of user,Reset Security Questions,control,Limited_User
443,save updated security questions:Security questions,Reset Security Questions,boundary,Security Question
444,save updated security questions:case management page,Reset Security Questions,boundary,Case Manager
445,validate typed in security questions:invalid security questions,Reset Security Questions,boundary,Security Question
446,validate role of user:role,Reset Security Questions,entity,Groups
447,validate typed in security questions:save updated security questions,Reset Security Questions,boundary,Security Question
448,security questions reset page:validate typed in security questions,Reset Security Questions,boundary,Security Question
449,validate role of user:security questions reset page,Reset Security Questions,boundary,Security Question
450,validate role of user:unauthorized error message,Reset Security Questions,entity,Manager
451,stl#Administrator:invalid security questions,Reset Security Questions,Stimulus,undefined
452,stl#Administrator:case management page,Reset Security Questions,Stimulus,undefined
453,stl#Administrator:unauthorized error message,Reset Security Questions,Stimulus,undefined
454,stl#Administrator:security questions reset page,Reset Security Questions,Stimulus,undefined
455,stl#Administrator:Reset security questions,Reset Security Questions,Stimulus,undefined
456,stl#Case manager:Reset security questions,Reset Security Questions,Stimulus,undefined
457,stl#Case manager:case management page,Reset Security Questions,Stimulus,undefined
458,stl#Case manager:unauthorized error message,Reset Security Questions,Stimulus,undefined
459,stl#Case manager:invalid security questions,Reset Security Questions,Stimulus,undefined
460,stl#Case manager:security questions reset page,Reset Security Questions,Stimulus,undefined
461,Administrator:Add new button,Upload document,boundary,Addnewbutton
462,Administrator:case information page,Upload document,boundary,Case Manager
463,Administrator:unauthorized information message,Upload document,boundary,Education Level
464,Administrator:document upload page,Upload document,control,Document
465,Administrator:invalid description message,Upload document,boundary,Security Question
466,Case Manager:Add new button,Upload document,boundary,Addnewbutton
467,Case Manager:invalid description message,Upload document,boundary,Security Question
468,Case Manager:document upload page,Upload document,control,Document
469,Case Manager:case information page,Upload document,boundary,Case Manager
470,Case Manager:unauthorized information message,Upload document,boundary,Education Level
471,Add new button:validate role of user,Upload document,control,Limited_User
472,Validate the information of description:invalid description message,Upload document,boundary,Security Question
473,Validate the information of description:save uploaded document,Upload document,control,Document
474,document upload page:Validate the information of description,Upload document,boundary,Security Question
475,update case information page:case information page,Upload document,boundary,Case Manager
476,save uploaded document:document,Upload document,control,Document
477,validate role of user:document upload page,Upload document,control,Document
478,validate role of user:role,Upload document,entity,Groups
479,save uploaded document:update case information page,Upload document,boundary,Case Manager
480,validate role of user:unauthorized information message,Upload document,boundary,Education Level
481,stl#Administrator:Add new button,Upload document,Stimulus,undefined
482,stl#Administrator:case information page,Upload document,Stimulus,undefined
483,stl#Administrator:unauthorized information message,Upload document,Stimulus,undefined
484,stl#Administrator:document upload page,Upload document,Stimulus,undefined
485,stl#Administrator:invalid description message,Upload document,Stimulus,undefined
486,stl#Case Manager:Add new button,Upload document,Stimulus,undefined
487,stl#Case Manager:invalid description message,Upload document,Stimulus,undefined
488,stl#Case Manager:document upload page,Upload document,Stimulus,undefined
489,stl#Case Manager:case information page,Upload document,Stimulus,undefined
490,stl#Case Manager:unauthorized information message,Upload document,Stimulus,undefined
491,Administrator:document list,View document,control,Document
492,Administrator:unauthorized request,View document,boundary,Security Question
493,Administrator:unauthorized request message,View document,boundary,Security Question
494,Administrator:document upload page,View document,control,Document
495,Case Manager:document upload page,View document,control,Document
496,Case Manager:unauthorized request message,View document,boundary,Security Question
497,Case Manager:unauthorized request,View document,boundary,Security Question
498,Case Manager:document list,View document,control,Document
499,download:File Manager,View document,entity,Manager
500,print:Printer service,View document,actor,Services
