id,path,functional,transactional,path_length,diagram,useCase
1,User Agent->status selector dropdown list->save status for lead->changed status,EQ,CTRL|INT,undefined,Update Lead Status,Update Lead Status
2,User Agent->status selector dropdown list->save status for lead->Lead,EI,CTRL|DM|EI,undefined,Update Lead Status,Update Lead Status
