id,element,useCase,type,component
1,User:Modify User Info,Modify user information,control,LoginInfo
2,User:Invalid input user information,Modify user information,boundary,Useraddbutton
3,User:User info page,Modify user information,control,LoginInfo
4,User:Save user info success message,Modify user information,boundary,Removesession
5,Save modified user info:Invalid input user information,Modify user information,boundary,Useraddbutton
6,Modify User Info:query user info,Modify user information,control,LoginInfo
7,Save modified user info:User info,Modify user information,control,LoginInfo
8,Save modified user info:Save user info success message,Modify user information,boundary,Removesession
9,User info page:Save modified user info,Modify user information,control,LoginInfo
10,query user info:User info,Modify user information,control,LoginInfo
11,query user info:User info page,Modify user information,control,LoginInfo
12,stl#User:Modify User Info,Modify user information,Stimulus,undefined
13,stl#User:Invalid input user information,Modify user information,Stimulus,undefined
14,stl#User:User info page,Modify user information,Stimulus,undefined
15,stl#User:Save user info success message,Modify user information,Stimulus,undefined
