id,element,useCase,type,component
1,onClick,Mem used,undefined,C.ss70.ss
2,setParameters,Mem used,undefined,C.ss62.ss
3,run,Mem used,undefined,C.ss74.ss
4,run,Mem used,undefined,C.ss73.ss
5,onDrawCustomised,Mem used,undefined,C.ss62.ss
6,getProcesses,Mem used,undefined,C.ss61.ss
7,drawLine,Mem used,undefined,C.ss62.ss
8,read,Mem used,undefined,C.ss61.ss
9,run,Mem used,undefined,C.ss72.ss
10,getCPUTotalP,Mem used,undefined,C.ss61.ss
11,setTextLabelCPU,Mem used,undefined,C.ss60.ss
12,getCPUAMP,Mem used,undefined,C.ss61.ss
13,setTextLabelCPU,Mem used,undefined,C.ss60.ss
14,getMemUsed,Mem used,undefined,C.ss61.ss
15,setTextLabelMemory,Mem used,undefined,C.ss60.ss
16,getMemAvailable,Mem used,undefined,C.ss61.ss
17,setTextLabelMemory,Mem used,undefined,C.ss60.ss
18,getMemTotal,Mem used,undefined,C.ss61.ss
19,setTextLabelMemory,Mem used,undefined,C.ss60.ss
20,getMemTotal,Mem used,undefined,C.ss61.ss
21,setTextLabelMemory,Mem used,undefined,C.ss60.ss
22,getMemTotal,Mem used,undefined,C.ss61.ss
23,setTextLabelMemory,Mem used,undefined,C.ss60.ss
24,getMemTotal,Mem used,undefined,C.ss61.ss
25,run,Mem used,undefined,C.ss74.ss
26,run,Mem used,undefined,C.ss73.ss
27,getIntervalUpdate,Mem used,undefined,C.ss61.ss
28,onSurfaceTextureUpdated,Mem used,undefined,C.ss81.ss
29,read,Mem used,undefined,C.ss61.ss
30,run,Mem used,undefined,C.ss72.ss
31,setTextLabelCPU,Mem used,undefined,C.ss60.ss
32,getCPUAMP,Mem used,undefined,C.ss61.ss
33,setTextLabelCPU,Mem used,undefined,C.ss60.ss
34,getMemTotal,Mem used,undefined,C.ss61.ss
35,setTextLabelMemory,Mem used,undefined,C.ss60.ss
36,getMemAvailable,Mem used,undefined,C.ss61.ss
37,setTextLabelMemory,Mem used,undefined,C.ss60.ss
38,getMemTotal,Mem used,undefined,C.ss61.ss
39,setTextLabelMemory,Mem used,undefined,C.ss60.ss
40,getMemTotal,Mem used,undefined,C.ss61.ss
41,setTextLabelMemory,Mem used,undefined,C.ss60.ss
42,getMemTotal,Mem used,undefined,C.ss61.ss
43,run,Mem used,undefined,C.ss74.ss
44,run,Mem used,undefined,C.ss73.ss
45,onDrawCustomised,Mem used,undefined,C.ss62.ss
46,getProcesses,Mem used,undefined,C.ss61.ss
47,onSurfaceTextureUpdated,Mem used,undefined,C.ss81.ss
48,run,Mem used,undefined,C.ss72.ss
49,getCPUTotalP,Mem used,undefined,C.ss61.ss
50,setTextLabelCPU,Mem used,undefined,C.ss60.ss
51,getMemUsed,Mem used,undefined,C.ss61.ss
52,setTextLabelMemory,Mem used,undefined,C.ss60.ss
53,getMemAvailable,Mem used,undefined,C.ss61.ss
54,setTextLabelMemory,Mem used,undefined,C.ss60.ss
55,getMemTotal,Mem used,undefined,C.ss61.ss
56,setTextLabelMemory,Mem used,undefined,C.ss60.ss
57,getMemTotal,Mem used,undefined,C.ss61.ss
58,setTextLabelMemory,Mem used,undefined,C.ss60.ss
59,getMemTotal,Mem used,undefined,C.ss61.ss
60,run,Mem used,undefined,C.ss73.ss
61,run,Mem used,undefined,C.ss74.ss
62,onDrawCustomised,Mem used,undefined,C.ss62.ss
63,getProcesses,Mem used,undefined,C.ss61.ss
64,run,Mem used,undefined,C.ss72.ss
65,getCPUTotalP,Mem used,undefined,C.ss61.ss
66,setTextLabelCPU,Mem used,undefined,C.ss60.ss
67,getCPUAMP,Mem used,undefined,C.ss61.ss
68,setTextLabelCPU,Mem used,undefined,C.ss60.ss
69,getMemUsed,Mem used,undefined,C.ss61.ss
70,setTextLabelMemory,Mem used,undefined,C.ss60.ss
71,getMemTotal,Mem used,undefined,C.ss61.ss
72,setTextLabelMemory,Mem used,undefined,C.ss60.ss
73,getMemFree,Mem used,undefined,C.ss61.ss
74,setTextLabelMemory,Mem used,undefined,C.ss60.ss
75,getMemTotal,Mem used,undefined,C.ss61.ss
76,setTextLabelMemory,Mem used,undefined,C.ss60.ss
77,getCached,Mem used,undefined,C.ss61.ss
78,setTextLabelMemory,Mem used,undefined,C.ss60.ss
79,getMemTotal,Mem used,undefined,C.ss61.ss
80,run,Mem used,undefined,C.ss74.ss
81,run,Mem used,undefined,C.ss73.ss
82,getIntervalUpdate,Mem used,undefined,C.ss61.ss
83,onSurfaceTextureUpdated,Mem used,undefined,C.ss81.ss
84,read,Mem used,undefined,C.ss61.ss
85,run,Mem used,undefined,C.ss72.ss
86,restrictPercentage,Mem used,undefined,C.ss61.ss
87,setTextLabelCPU,Mem used,undefined,C.ss60.ss
88,getCPUAMP,Mem used,undefined,C.ss61.ss
89,setTextLabelCPU,Mem used,undefined,C.ss60.ss
90,getMemUsed,Mem used,undefined,C.ss61.ss
91,setTextLabelMemory,Mem used,undefined,C.ss60.ss
92,getMemAvailable,Mem used,undefined,C.ss61.ss
93,setTextLabelMemory,Mem used,undefined,C.ss60.ss
94,getMemTotal,Mem used,undefined,C.ss61.ss
95,setTextLabelMemory,Mem used,undefined,C.ss60.ss
96,getMemTotal,Mem used,undefined,C.ss61.ss
97,setTextLabelMemory,Mem used,undefined,C.ss60.ss
98,getMemTotal,Mem used,undefined,C.ss61.ss
99,setTextLabelMemory,Mem used,undefined,C.ss60.ss
100,run,Mem used,undefined,C.ss74.ss
101,run,Mem used,undefined,C.ss73.ss
102,onDrawCustomised,Mem used,undefined,C.ss62.ss
103,getProcesses,Mem used,undefined,C.ss61.ss
104,drawLine,Mem used,undefined,C.ss62.ss
105,restrictPercentage,Mem used,undefined,C.ss61.ss
106,run,Mem used,undefined,C.ss72.ss
107,setTextLabelCPU,Mem used,undefined,C.ss60.ss
108,getCPUAMP,Mem used,undefined,C.ss61.ss
109,setTextLabelCPU,Mem used,undefined,C.ss60.ss
110,getMemUsed,Mem used,undefined,C.ss61.ss
111,setTextLabelMemory,Mem used,undefined,C.ss60.ss
112,getMemTotal,Mem used,undefined,C.ss61.ss
113,setTextLabelMemory,Mem used,undefined,C.ss60.ss
114,getMemTotal,Mem used,undefined,C.ss61.ss
115,setTextLabelMemory,Mem used,undefined,C.ss60.ss
116,getMemTotal,Mem used,undefined,C.ss61.ss
117,setTextLabelMemory,Mem used,undefined,C.ss60.ss
118,getMemTotal,Mem used,undefined,C.ss61.ss
119,setTextLabelMemory,Mem used,undefined,C.ss60.ss
120,run,Mem used,undefined,C.ss74.ss
121,getIntervalUpdate,Mem used,undefined,C.ss61.ss
122,run,Mem used,undefined,C.ss73.ss
123,read,Mem used,undefined,C.ss61.ss
124,onSurfaceTextureUpdated,Mem used,undefined,C.ss81.ss
125,restrictPercentage,Mem used,undefined,C.ss61.ss
126,run,Mem used,undefined,C.ss72.ss
127,getCPUTotalP,Mem used,undefined,C.ss61.ss
128,setTextLabelCPU,Mem used,undefined,C.ss60.ss
129,getCPUAMP,Mem used,undefined,C.ss61.ss
130,setTextLabelCPU,Mem used,undefined,C.ss60.ss
131,getMemUsed,Mem used,undefined,C.ss61.ss
132,setTextLabelMemory,Mem used,undefined,C.ss60.ss
133,getMemAvailable,Mem used,undefined,C.ss61.ss
134,setTextLabelMemory,Mem used,undefined,C.ss60.ss
135,getMemTotal,Mem used,undefined,C.ss61.ss
136,setTextLabelMemory,Mem used,undefined,C.ss60.ss
137,getMemTotal,Mem used,undefined,C.ss61.ss
138,setTextLabelMemory,Mem used,undefined,C.ss60.ss
139,getMemTotal,Mem used,undefined,C.ss61.ss
140,run,Mem used,undefined,C.ss74.ss
141,run,Mem used,undefined,C.ss73.ss
142,getProcesses,Mem used,undefined,C.ss61.ss
143,onDrawCustomised,Mem used,undefined,C.ss62.ss
144,read,Mem used,undefined,C.ss61.ss
