id,element,type,outboundDegree,inboundDegree,diagram,useCase
1,order status,boundary,0,2,Track Order,Track Order,
2,order,entity,0,1,Track Order,Track Order,
3,retrieve order status,control,3,1,Track Order,Track Order,
4,Track order button,boundary,1,1,Track Order,Track Order,
5,user,actor,3,0,Track Order,Track Order,
