id,transaction,useCase,transaction_length, boundry_num, control_num, entity_num, actor_num
1,stl#User:Homepage-->User:Homepage,Upload Personal Legend,2,1,0,0,0
2,stl#User:Upload personal  legend page-->User:Upload personal  legend page-->Upload personal  legend page:Person Legend infrormation-->Person Legend infrormation:Show confirmation-->Show confirmation:Homepage,Upload Personal Legend,5,3,1,0,0
3,stl#User:Upload personal  legend page-->User:Upload personal  legend page-->Upload personal  legend page:Person Legend infrormation-->Person Legend infrormation:Show confirmation-->Show confirmation:Personal Legend db,Upload Personal Legend,5,3,1,0,0
4,stl#User:Upload personal  legend page-->User:Upload personal  legend page-->Upload personal  legend page:Person Legend infrormation-->Person Legend infrormation:Show confirmation-->Show confirmation:Upload personal  legend page-->Upload personal  legend page:Person Legend infrormation,Upload Personal Legend,6,4,1,0,0
