id,element,type,outboundDegree,inboundDegree,diagram,useCase
1,save udpated profile,control,1,1,Edit Consumer Profile,Edit Consumer Profile,
2,Error message for update failure,boundary,0,2,Edit Consumer Profile,Edit Consumer Profile,
3,profile,entity,0,1,Edit Consumer Profile,Edit Consumer Profile,
4,verify input message,control,2,1,Edit Consumer Profile,Edit Consumer Profile,
5,User profile page,boundary,1,1,Edit Consumer Profile,Edit Consumer Profile,
6,User,actor,2,0,Edit Consumer Profile,Edit Consumer Profile,
