id,path,functional,transactional,path_length,diagram,useCase
1,User->Group operation panel->Adit group information->group,EI,CTRL|DM|EI,undefined,Group management,Group management
2,User->Group operation panel->Adit group information->Group information edit page,EQ,CTRL|INT,undefined,Group management,Group management
3,User->Group operation panel->Approve/decline applicants->group,EI,CTRL|DM|EI,undefined,Group management,Group management
4,User->Group List->query groups->group,EI,CTRL|DM|EI,undefined,Group management,Group management
5,User->Group List->query groups->View groups button,EQ,CTRL|INT,undefined,Group management,Group management
6,User->Group List->Popup group operation panel->Group operation panel,EQ,CTRL|INT,undefined,Group management,Group management
7,User->Group information edit page->Validate input group information->Save group information->group,EI,CTRL|DM|EI,undefined,Group management,Group management
8,User->View groups button->query groups->group,EI,CTRL|DM|EI,undefined,Group management,Group management
9,User->View groups button->query groups->Group List,EQ,CTRL|INT,undefined,Group management,Group management
