id,element,useCase,type,component
1,Actor:Sign up Screen,Create Account,boundary,SignupScreen
2,Display pop-up "Password do not match" on Sign up Screen:Account,Create Account,entity,Account
3,Display pop-up "Password do not match" on Sign up Screen:Sign up Screen,Create Account,boundary,SignupScreen
4,Display pop-up "invalid Useername or Username is already in use" on Sign Up Screen:Sign up Screen,Create Account,boundary,SignupScreen
5,verify username:Display pop-up "invalid Useername or Username is already in use" on Sign Up Screen,Create Account,boundary,SignupScreen
6,Display pop-up "invalid email or email is already in use" on Sign Up Screen:Sign up Screen,Create Account,boundary,SignupScreen
7,verify email:Display pop-up "invalid email or email is already in use" on Sign Up Screen,Create Account,boundary,SignupScreen
8,Display pop-up "invalid password" on Sign Up Screen:Sign up Screen,Create Account,boundary,SignupScreen
9,verify password:Display pop-up "invalid password" on Sign Up Screen,Create Account,boundary,SignupScreen
10,Sign up Screen:verify email,Create Account,control,verifyconfirmpassword
11,User:Sign up Screen,Create Account,boundary,SignupScreen
12,verify username:User Collection,Create Account,control,canceldeletion
13,verify password:verify confirm password,Create Account,control,verifyconfirmpassword
14,verify email:verify username,Create Account,control,verifyconfirmpassword
15,verify username:verify password,Create Account,control,verifyconfirmpassword
16,stl#Actor:Sign up Screen,Create Account,Stimulus,undefined
17,stl#User:Sign up Screen,Create Account,Stimulus,undefined
