id,path,functional,transactional,path_length, boundry_num, control_num, entity_num, actor_num, diagram,useCase
1,User->Query Picture List->retrive the list of picture->Image Filter Box,EQ,CTRL|INT,4,undefined,1,0,1,Search Pictures,Search Pictures
2,User->Query Picture List->retrive the list of picture->Picture,EI,CTRL|DM|EI,4,undefined,1,1,1,Search Pictures,Search Pictures
3,User->Image Filter Box->Filter Pictures->List of pictures,EQ,CTRL|INT,4,undefined,1,0,1,Search Pictures,Search Pictures
