NUM,UC,Tran_Num,Activity_Num,Actor_Num,Component_num,Boundary_Num,Control_Num,Entity_Num,EI,EQ,INT,DM,CTRL,EXTIVK,EXTCLL,TRAN_NA,NT,Avg_TL,Avg_TD, Avg_TC, Avg_DETs, Arch_Diff,EI,EO,EQ,FN,NI,NE,EXT,ERY,RED,WRT,SWTI,SWTII,SWTIII
1,add contract,11,25,0,6,2,3,1,0,0,2,0,2,0,2,9,2,29,5.723404255319149,23.5,2,165.97872340425533,20,10,16,11,9,6,3.9800000000000004,6.02,5.34,14.66,11.162799999999997,48.721,27.5498
2,add donation,4,15,0,5,2,3,0,0,0,2,0,2,0,2,2,2,10.5,3.3529411764705883,8.5,1.5,35.205882352941174,0,5,12,4,3,4,2.6500000000000004,3.35,0,0,4.0592,10.1088,5.6077
3,add project,4,20,0,6,2,3,1,0,0,1,0,1,0,1,3,1,21,4.705882352941177,17,4,98.82352941176471,0,10,8,4,2,4,2.99,2.0100000000000002,4.67,0.33,4.0592,14.202399999999999,8.2052
4,add_user,5,18,0,6,2,4,0,0,0,2,0,2,0,2,3,2,12.5,3,10,2.5,37.5,0,5,16,5,4,5,3.31,4.69,0,0,5.074,8.4477,6.821999999999999
5,change password,9,18,0,5,2,2,1,3,0,4,3,7,0,7,2,7,5.714285714285714,6.387096774193548,4.428571428571429,2.5714285714285716,36.49769585253456,16,15,8,9,6,5,3.99,3.0100000000000002,0,4,9.133199999999999,29.362100000000005,19.3157
6,delete contacts,11,25,0,5,2,3,0,0,0,5,0,9,0,5,2,9,6,5.5813953488372094,4.777777777777778,1.5555555555555556,33.48837209302326,4,15,28,11,8,10,4.32,3.68,0,0,11.162799999999997,38.11,25.5468
7,delete donation,9,19,0,5,2,3,0,0,0,3,0,5,0,3,4,5,10.8,4.311111111111111,9,3.2,46.56,8,10,20,9,7,7,3.6500000000000004,5.35,0,0,9.133199999999999,37.869600000000005,20.4732
8,delete project,7,21,0,5,2,3,0,0,0,3,0,5,0,3,2,5,7.2,4.793103448275862,5.8,1.8,34.51034482758621,4,10,16,7,5,6,2.99,3.01,0,0,7.1036,25.750999999999998,14.445599999999999
9,delete user,25,24,0,8,2,5,1,4,0,5,4,13,0,9,12,13,10,4.514285714285714,8.076923076923077,2.8461538461538463,45.14285714285714,48,20,36,25,21,13,6.970000000000001,14.03,0,8,25.370000000000005,69.9056,47.47500000000002
10,edit contacts information,11,25,0,6,2,4,0,0,0,4,0,7,0,4,4,7,8.571428571428571,4.204081632653061,7,0.7142857142857143,36.03498542274052,8,10,28,11,9,9,3.9800000000000004,6.02,0,0,11.162799999999997,37.687999999999995,24.5453
11,edit donation,0,4,0,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,edit profile information,7,16,0,6,2,3,1,1,0,2,1,3,0,3,4,3,14,2.9714285714285715,11.666666666666666,4,41.6,12,10,8,7,5,4,2.99,3.01,1,4,7.1036,17.1418,11.6446
13,edit user information,13,22,0,5,2,2,1,1,0,2,1,3,0,3,10,3,19.333333333333332,4.933333333333334,15,6.666666666666667,95.37777777777778,24,5,24,13,12,7,4.63,12.37,0.67,7.33,13.192399999999996,30.564499999999995,21.3719
14,filter contacts,5,12,0,6,2,3,1,1,0,2,1,3,0,3,2,3,8.666666666666666,1.8095238095238095,7,4,15.682539682539682,8,5,8,5,4,3,1.9900000000000002,3.01,0,2,5.074,9.1168,6.024
15,filter donation,13,21,0,6,2,4,0,0,0,4,0,7,0,4,6,7,11.142857142857142,3.9076923076923076,9.285714285714286,4.857142857142857,43.54285714285714,12,15,28,13,10,10,5.3100000000000005,7.6899999999999995,0,0,13.192399999999996,45.40040000000001,29.320399999999996
16,filter project,5,12,0,6,2,3,1,1,0,2,1,3,0,3,2,3,8.666666666666666,1.8095238095238095,7,4,15.682539682539682,8,5,8,5,4,3,1.9900000000000002,3.01,0,2,5.074,9.1168,6.024
17,login,3,8,0,3,1,2,0,0,0,1,0,1,0,1,2,1,13,2.8,10,2,36.4,0,0,12,3,3,3,1.65,3.3500000000000005,0,0,3.0443999999999996,4.3621,3.6429
18,logout,3,9,0,4,1,3,0,0,0,1,0,1,0,1,2,1,15,2.5,12,4,37.5,0,0,12,3,3,3,1.65,3.3500000000000005,0,0,3.0443999999999996,6.198,4.4409
19,mass mail,9,17,0,3,3,0,0,0,0,1,0,1,0,1,8,1,36,8.555555555555555,27,10,308,0,0,36,9,9,9,8.91,18.090000000000003,0,0,9.133199999999999,29.196200000000005,19.3157
20,view contact information,3,11,0,4,3,1,0,0,0,1,0,1,0,1,2,1,14,2.6363636363636362,11,4,36.90909090909091,0,0,12,3,3,3,2.31,4.69,0,0,3.0443999999999996,5.0954,3.5953999999999997
21,view donation information,3,11,0,6,3,3,0,0,0,1,0,1,0,1,2,1,14,1.6363636363636365,11,4,22.90909090909091,0,0,12,3,3,3,1.65,3.3500000000000005,0,0,3.0443999999999996,5.0954,3.5953999999999997
22,view project information,3,11,0,5,3,2,0,0,0,1,0,1,0,1,2,1,14,2.3636363636363638,11,4,33.09090909090909,0,0,12,3,3,3,1.65,3.3500000000000005,0,0,3.0443999999999996,5.0954,3.5953999999999997
