id,element,useCase,type,component
1,User:Homepage,Delete Students,boundary,Homepage
2,User:Student view page,Delete Students,boundary,Homepage
3,Display confirmation:Database,Delete Students,entity,Database
4,Delete student:Display confirmation,Delete Students,control,Displayconfirmation
5,Student view page:Delete student,Delete Students,control,Deletecustormer
6,Display confirmation:Homepage,Delete Students,boundary,Homepage
7,Display confirmation:Student view page,Delete Students,boundary,Homepage
8,stl#User:Homepage,Delete Students,Stimulus,undefined
9,stl#User:Student view page,Delete Students,Stimulus,undefined
