NUM,UC,Tran_Num,Activity_Num,Actor_Num,Component_num,Boundary_Num,Control_Num,Entity_Num,EI,EQ,INT,DM,CTRL,EXTIVK,EXTCLL,TRAN_NA,NT,Avg_TL,Avg_TD, Avg_TC, Avg_DETs, Arch_Diff,EI,EO,EQ,FN,NI,NE,EXT,ERY,RED,WRT,SWTI,SWTII,SWTIII
1,Add Employee,12,20,0,3,0,3,0,0,0,0,0,12,0,0,0,12,4.666666666666667,6.363636363636363,3.6666666666666665,0.16666666666666666,29.6969696969697,0,0,48,12,12,12,0,0,0,0,12.177599999999996,47.99529999999999,28.5131
2,Add location,14,20,0,4,2,2,0,0,0,1,0,2,0,1,12,2,42,7.1,35,4,298.2,24,0,32,14,14,8,12.21,50.790000000000006,0,0,14.207199999999995,85.18500000000002,55.96720000000002
3,Check in as customer,32,32,0,5,1,3,1,3,0,0,3,7,0,3,25,7,28,7.780487804878049,23.428571428571427,5.285714285714286,217.85365853658536,36,0,92,32,32,23,13.200000000000001,31.800000000000008,30.150000000000013,26.849999999999994,32.47360000000001,189.35839999999996,107.66159999999995
4,Check in as valet,15,27,0,6,2,3,1,0,0,0,0,3,0,0,12,3,23.666666666666668,5.125,18.666666666666668,6,121.29166666666667,24,10,28,15,13,9,3.3100000000000005,9.69,8.7,13.3,15.221999999999994,50.2629,31.005
5,Register as Customer,23,32,0,4,1,3,0,0,0,2,0,6,0,2,17,6,18,8.24705882352941,14.166666666666666,3,148.4470588235294,24,10,59,23,21,17,17.9,31.10000000000001,0,0,23.340400000000002,112.54659999999998,67.85040000000002
6,Register as Valet,23,32,0,4,1,3,0,0,0,6,0,14,0,6,9,14,7.714285714285714,6.2,6.071428571428571,1.7857142857142858,47.82857142857143,4,20,71,23,19,22,7.960000000000001,9.04,0,0,23.340400000000002,91.0239,68.64840000000002
7,Register as Valet Company,23,32,0,4,1,3,0,0,0,6,0,14,0,6,9,14,7.714285714285714,6.2,6.071428571428571,2.5,47.82857142857143,4,20,70,23,19,22,7.960000000000001,9.04,0,0,23.340400000000002,91.02390000000003,68.64840000000001
8,Remove Employee,15,21,0,5,2,2,1,1,0,0,1,1,0,1,14,1,96,4.185185185185185,81,22,401.77777777777777,24,10,28,15,13,9,9.920000000000002,28.080000000000002,5.35,13.65,15.221999999999994,50.9462,33.0015
9,Remove Location,12,17,0,4,2,2,0,0,0,0,0,2,0,0,10,2,29,4.608695652173913,23,8.5,133.65217391304347,40,0,8,12,12,2,0,20,0,0,12.177599999999996,34.45750000000001,23.114600000000003
10,Request and Pay,10,24,0,5,1,3,1,1,0,0,1,6,0,1,4,6,6.5,5.827586206896552,4.833333333333333,0.3333333333333333,37.87931034482759,8,10,24,10,8,8,5.66,2.34,0.67,2.33,10.147999999999998,29.902200000000004,17.087
11,Retrieve and Return Vehicle,26,40,1,7,2,3,1,1,0,2,1,4,0,3,22,4,33,6.613207547169812,26.5,3,218.2358490566038,20,35,56,26,19,21,24.27,13.73,18.72,13.280000000000001,26.384800000000006,117.02940000000001,75.38130000000002
