id,element,useCase,type,outboundDegree,inboundDegree
1,User:AR mode,Determine AR/ VR mode,0,undefined,undefined
2,User:Not in Hawaii Mode,Determine AR/ VR mode,0,undefined,undefined
3,Check If In hawaii:AR mode,Determine AR/ VR mode,0,undefined,undefined
4,Check If In hawaii:Location,Determine AR/ VR mode,0,undefined,undefined
5,Check If In hawaii:Not in Hawaii Mode,Determine AR/ VR mode,0,undefined,undefined
6,Check If In hawaii:Render Mode,Determine AR/ VR mode,0,undefined,undefined
7,stl#User:AR mode,Determine AR/ VR mode,0,undefined,undefined
8,stl#User:Not in Hawaii Mode,Determine AR/ VR mode,0,undefined,undefined
