id,element,useCase,type,component
112,stl#Twilio API:Notify Manager,Request Manager Conference,Stimulus,undefined
113,stl#Twilio API:notify cancel request,Request Manager Conference,Stimulus,undefined
114,stl#Twilio API:notify acceptance from manager,Request Manager Conference,Stimulus,undefined
115,User Agent:status selector dropdown list,Update Lead Status,control,Lead/customer status
116,User Agent:changed status,Update Lead Status,control,Lead/customer status
117,save status for lead:Lead,Update Lead Status,entity,Lead customer profile
118,save status for lead:changed status,Update Lead Status,control,Lead/customer status
119,status selector dropdown list:save status for lead,Update Lead Status,control,Lead/customer status
120,stl#User Agent:status selector dropdown list,Update Lead Status,Stimulus,undefined
121,stl#User Agent:changed status,Update Lead Status,Stimulus,undefined
122,Manager:list of agents with status,View call los and listen to call recordings,boundary,Lead/customer with agent mapping
123,Manager:view agent activities link,View call los and listen to call recordings,control,Sales Agent Profile
124,Manager:call detailed information,View call los and listen to call recordings,control,Call Recordings
125,Manager:call record downloaded message,View call los and listen to call recordings,control,Call Recordings
126,Twilio API:download call records,View call los and listen to call recordings,control,Call Recordings
127,Twilio API:receive call information,View call los and listen to call recordings,control,Call Recordings
128,connect to Twilio API for call's info:Twilio API,View call los and listen to call recordings,control,TwilioAPI
129,connect to Twilio API for agent's call records:Twilio API,View call los and listen to call recordings,control,TwilioAPI
130,query agent activies:agent,View call los and listen to call recordings,entity,Create agent form
131,receive call information:call detailed information,View call los and listen to call recordings,control,Call Recordings
132,download call records:call record downloaded message,View call los and listen to call recordings,control,Call Recordings
133,download call records:call records,View call los and listen to call recordings,control,Call Recordings
134,list of agents with status:connect to Twilio API for agent's call records,View call los and listen to call recordings,control,Call Recordings
135,list of agents with status:connect to Twilio API for call's info,View call los and listen to call recordings,control,TwilioAPI
136,query agent activies:list of agents with status,View call los and listen to call recordings,boundary,Lead/customer with agent mapping
137,view agent activities link:query agent activies,View call los and listen to call recordings,control,Sales Agent Profile
138,stl#Manager:list of agents with status,View call los and listen to call recordings,Stimulus,undefined
139,stl#Manager:view agent activities link,View call los and listen to call recordings,Stimulus,undefined
140,stl#Manager:call detailed information,View call los and listen to call recordings,Stimulus,undefined
141,stl#Manager:call record downloaded message,View call los and listen to call recordings,Stimulus,undefined
142,stl#Twilio API:download call records,View call los and listen to call recordings,Stimulus,undefined
143,stl#Twilio API:receive call information,View call los and listen to call recordings,Stimulus,undefined
