NUM,UC,Tran_Num,Activity_Num,Actor_Num,Component_num,Boundary_Num,Control_Num,Entity_Num,EI,EQ,INT,DM,CTRL,EXTIVK,EXTCLL,TRAN_NA,NT,Avg_TL,Avg_TD, Avg_TC, Avg_DETs, Arch_Diff,EI,EO,EQ,FN,NI,NE,EXT,ERY,RED,WRT,SWTI,SWTII,SWTIII
1,Use Case1,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Use Case2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,access all student's data,2,7,0,3,0,2,1,2,0,0,2,2,0,2,0,2,4,2.3333333333333335,3,1,9.333333333333334,8,0,0,2,2,0,0,0,0,2,2.0296,2.148,2.3336
4,access list & status of resources,4,13,0,3,0,3,0,0,0,0,0,4,0,0,0,4,3.75,3.727272727272727,2.75,0.75,13.977272727272727,0,0,16,4,4,4,0,0,0,0,4.0592,5.5378,5.5602
5,input User's info,1,3,0,1,0,1,0,0,0,0,0,1,0,0,0,1,3,2,2,0,6,0,0,4,1,1,1,0,0,0,0,1.0148,1.074,1.1668
6,input class attendance info.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,input student's performance,41,36,0,5,0,4,1,9,0,0,9,19,0,9,22,19,10.31578947368421,13.735483870967743,8.157894736842104,2.263157894736842,141.6923599320883,80,0,84,41,41,21,0,0,7.37,34.62999999999999,41.60680000000002,193.28459999999993,110.67930000000003
8,login,3,9,0,3,0,2,1,0,0,0,0,1,0,0,2,1,15,3.5833333333333335,12,6,53.75,0,0,12,3,3,3,0,0,2.0100000000000002,0.99,3.0443999999999996,10.0807,4.4409
9,logout,2,8,0,3,0,2,1,0,0,0,0,1,0,0,1,1,8,2.3333333333333335,6,2,18.666666666666668,0,0,8,2,2,2,0,0,0.67,0.33,2.0296,3.0846999999999998,2.3811
10,make Token for login info,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,manage User's info,15,26,0,6,2,3,1,1,0,0,1,3,0,1,12,3,20,6.333333333333333,15,3.6666666666666665,126.66666666666666,44,10,8,15,13,4,0,8,2,9,15.221999999999994,36.1659,26.9925
12,manage resources,15,26,0,6,2,3,1,1,0,0,1,3,0,1,12,3,20,6.333333333333333,15,3.6666666666666665,126.66666666666666,44,10,8,15,13,4,0,8,2,9,15.221999999999994,36.1659,26.992500000000003
13,register new resource,7,14,0,4,0,3,1,3,0,0,3,7,0,3,0,7,4,3.5714285714285716,3,0.7142857142857143,14.285714285714286,12,0,16,7,7,4,0,0,0,3,7.1036,10.5315,9.1081
14,review error message,2,6,0,1,0,1,0,0,0,0,0,2,0,0,0,2,3,4,2,0,12,0,0,8,2,2,2,0,0,0,0,2.0296,2.3514,2.4286
15,send message,4,12,0,2,0,2,0,0,0,0,0,4,0,0,0,4,3.5,5.8,2.5,1,20.3,0,0,16,4,4,4,0,0,0,0,4.0592,9.0437,5.655200000000001
16,update User's info,11,20,0,5,1,3,1,0,0,0,0,1,0,0,10,1,44,6.484848484848484,33,5,285.3333333333333,28,0,16,11,11,4,0,4,2.0100000000000002,12.99,11.162799999999997,28.1231,23.136799999999997
17,update resource,11,20,0,4,0,3,1,5,0,0,5,11,0,5,0,11,4,5.787878787878788,3,0.45454545454545453,23.151515151515152,20,0,24,11,11,6,0,0,0,5,11.162799999999997,24.119500000000002,18.9433
18,upload grade info (text file),7,13,0,4,1,2,1,0,0,0,0,1,0,0,6,1,26,3.210526315789474,19,5,83.47368421052632,24,0,4,7,7,1,0,6,0,3,7.1036,7.924799999999999,8.215100000000001
19,view grade / attendance report,3,11,0,3,0,3,0,0,0,0,0,3,0,0,0,3,3.6666666666666665,3.5,2.6666666666666665,1,12.833333333333332,0,0,12,3,3,3,0,0,0,0,3.0443999999999996,5.0954,3.5953999999999997
20,view student's name,4,12,0,2,0,2,0,0,0,0,0,4,0,0,0,4,3.5,5,2.5,0.75,17.5,0,0,16,4,4,4,0,0,0,0,4.0592,8.0428,4.8572
