id,transaction,useCase,transactional,TL, DETs, TD, TC, Arch_Diff
1,stl#Staff:Attendance page-->Staff:Attendance page-->Attendance page:display type of attendance for export-->display type of attendance for export:attendance,Export attendance,CTRL,4,2,16,3,64
2,stl#Staff:Attendance page-->Staff:Attendance page-->Attendance page:display type of attendance for export-->display type of attendance for export:Types of attendance-->Types of attendance:export data to csv file-->export data to csv file:Select file location to save-->Select file location to save:csv files,Export attendance,CTRL,7,2,10.5,6,73.5
3,stl#Staff:Attendance page-->Staff:Attendance page-->Attendance page:display type of attendance for export-->display type of attendance for export:Types of attendance-->Types of attendance:export data to csv file-->export data to csv file:Select file location to save-->Select file location to save:Data export success message,Export attendance,CTRL,7,2,12.333333333333334,6,86.33333333333334
4,stl#Staff:Types of attendance-->Staff:Types of attendance-->Types of attendance:export data to csv file-->export data to csv file:Select file location to save-->Select file location to save:csv files,Export attendance,CTRL,5,0,7.75,4,38.75
5,stl#Staff:Types of attendance-->Staff:Types of attendance-->Types of attendance:export data to csv file-->export data to csv file:Select file location to save-->Select file location to save:Data export success message,Export attendance,CTRL,5,0,10.5,4,52.5
6,stl#Staff:Data export success message-->Staff:Data export success message,Export attendance,CTRL,2,0,16,1,32
7,stl#Admin:Select attendance button-->Admin:Select attendance button-->Select attendance button:Display attendance page-->Display attendance page:attendance,Export attendance,CTRL,4,3,16,3,64
8,stl#Admin:Select attendance button-->Admin:Select attendance button-->Select attendance button:Display attendance page-->Display attendance page:Attendance page-->Attendance page:display type of attendance for export-->display type of attendance for export:attendance,Export attendance,CTRL,6,5,16,5,96
9,stl#Admin:Select attendance button-->Admin:Select attendance button-->Select attendance button:Display attendance page-->Display attendance page:Attendance page-->Attendance page:display type of attendance for export-->display type of attendance for export:Types of attendance-->Types of attendance:export data to csv file-->export data to csv file:Select file location to save-->Select file location to save:csv files,Export attendance,CTRL,9,5,11.875,8,106.875
10,stl#Admin:Select attendance button-->Admin:Select attendance button-->Select attendance button:Display attendance page-->Display attendance page:Attendance page-->Attendance page:display type of attendance for export-->display type of attendance for export:Types of attendance-->Types of attendance:export data to csv file-->export data to csv file:Select file location to save-->Select file location to save:Data export success message,Export attendance,CTRL,9,5,13.25,8,119.25
11,stl#Admin:Data export success message-->Admin:Data export success message,Export attendance,CTRL,2,0,16,1,32
12,stl#Admin:Attendance page-->Admin:Attendance page-->Attendance page:display type of attendance for export-->display type of attendance for export:attendance,Export attendance,CTRL,4,2,16,3,64
13,stl#Admin:Attendance page-->Admin:Attendance page-->Attendance page:display type of attendance for export-->display type of attendance for export:Types of attendance-->Types of attendance:export data to csv file-->export data to csv file:Select file location to save-->Select file location to save:csv files,Export attendance,CTRL,7,2,10.5,6,73.5
14,stl#Admin:Attendance page-->Admin:Attendance page-->Attendance page:display type of attendance for export-->display type of attendance for export:Types of attendance-->Types of attendance:export data to csv file-->export data to csv file:Select file location to save-->Select file location to save:Data export success message,Export attendance,CTRL,7,2,12.333333333333334,6,86.33333333333334
15,stl#Admin:Types of attendance-->Admin:Types of attendance-->Types of attendance:export data to csv file-->export data to csv file:Select file location to save-->Select file location to save:csv files,Export attendance,CTRL,5,0,7.75,4,38.75
16,stl#Admin:Types of attendance-->Admin:Types of attendance-->Types of attendance:export data to csv file-->export data to csv file:Select file location to save-->Select file location to save:Data export success message,Export attendance,CTRL,5,0,10.5,4,52.5
