id,path,transactional,path_length,diagram,useCase
1,Traveler->TripPlanDetaillsPage->NavigateAnnotation->Annotates Trip Plan with Photos Page,CTRL,4,Manage Trip Plan,Manage Trip Plan
2,Traveler->TripPlanDetaillsPage->NavigateAnnotation->Annotates Trip Plan with Photos Page,INT,4,Manage Trip Plan,Manage Trip Plan
3,Traveler->TripPlanDetaillsPage->NavigateShareTripPlan->Share trip plan page,CTRL,4,Manage Trip Plan,Manage Trip Plan
4,Traveler->TripPlanDetaillsPage->NavigateShareTripPlan->Share trip plan page,INT,4,Manage Trip Plan,Manage Trip Plan
5,Traveler->TripPlanDetaillsPage->NavigateManageSubscription->Manage subscriptions page,CTRL,4,Manage Trip Plan,Manage Trip Plan
6,Traveler->TripPlanDetaillsPage->NavigateManageSubscription->Manage subscriptions page,INT,4,Manage Trip Plan,Manage Trip Plan
7,Traveler->TripPlanDetaillsPage->NavigateFindorAddPlaces->Find or Add Places Page,CTRL,4,Manage Trip Plan,Manage Trip Plan
8,Traveler->TripPlanDetaillsPage->NavigateFindorAddPlaces->Find or Add Places Page,INT,4,Manage Trip Plan,Manage Trip Plan
9,Traveler->TripPlanDetaillsPage->NavigateTripCalendar->Trip Calendar Page,CTRL,4,Manage Trip Plan,Manage Trip Plan
10,Traveler->TripPlanDetaillsPage->NavigateTripCalendar->Trip Calendar Page,INT,4,Manage Trip Plan,Manage Trip Plan
11,Traveler->Travel Plan Home Page->AddTripPlan->TripPlanDetaillsPage,CTRL,4,Manage Trip Plan,Manage Trip Plan
12,Traveler->Travel Plan Home Page->AddTripPlan->TripPlanDetaillsPage,INT,4,Manage Trip Plan,Manage Trip Plan
13,Traveler->Travel Plan Home Page->Manage Trip Plans->Trip Plans Database,CTRL,4,Manage Trip Plan,Manage Trip Plan
14,Traveler->Travel Plan Home Page->Manage Trip Plans->Trip Plans Database,DM,4,Manage Trip Plan,Manage Trip Plan
15,Traveler->Travel Plan Home Page->Manage Trip Plans->Trip Plans Database,EI,4,Manage Trip Plan,Manage Trip Plan
16,Traveler->Travel Plan Home Page->Manage Trip Plans->TripPlanDetaillsPage,CTRL,4,Manage Trip Plan,Manage Trip Plan
17,Traveler->Travel Plan Home Page->Manage Trip Plans->TripPlanDetaillsPage,INT,4,Manage Trip Plan,Manage Trip Plan
