id,transaction,useCase,transactional,TL, DETs, TD, TC, Arch_Diff
1,stl#User:Edit task page-->User:Edit task page-->Edit task page:Edit task page-->Edit task page:Show confirmation page-->Show confirmation page:task db,Edit tasks from ttBox,TRAN_NA,5,1,13,4,65
2,stl#User:Edit task page-->User:Edit task page-->Edit task page:Edit task page-->Edit task page:Show confirmation page-->Show confirmation page:Homepage,Edit tasks from ttBox,TRAN_NA,5,0,11.25,4,56.25
3,stl#User:Edit task page-->User:Edit task page-->Edit task page:Edit task page-->Edit task page:Show confirmation page-->Show confirmation page:Edit task page-->Edit task page:Edit task page,Edit tasks from ttBox,TRAN_NA,6,1,13.6,5,81.6
4,stl#User:Homepage-->User:Homepage,Edit tasks from ttBox,CTRL;EXTCLL;INT,2,0,9,1,18
5,stl#User:Homepage-->User:Homepage,Edit tasks from ttBox,CTRL;EXTCLL;INT,2,0,9,1,18
6,stl#User:choose to edit  an already existing task-->User:choose to edit  an already existing task-->choose to edit  an already existing task:show confirmation page-->show confirmation page:Homepage,Edit tasks from ttBox,TRAN_NA,4,1,5.333333333333333,3,21.333333333333332
7,stl#User:choose to edit  an already existing task-->User:choose to edit  an already existing task-->choose to edit  an already existing task:Task db,Edit tasks from ttBox,TRAN_NA,3,1,9.5,2,28.5
8,stl#User:enters upto 5 tasks page-->User:enters upto 5 tasks page-->enters upto 5 tasks page:entered tasks will be displayed in the ttBox -->entered tasks will be displayed in the ttBox :user will be prompted to enter sacrifices-->user will be prompted to enter sacrifices:display tasks page-->display tasks page:enters upto 5 tasks page-->enters upto 5 tasks page:entered tasks will be displayed in the ttBox ,Edit tasks from ttBox,TRAN_NA,7,1,9.5,6,66.5
9,stl#User:enters upto 5 tasks page-->User:enters upto 5 tasks page-->enters upto 5 tasks page:entered tasks will be displayed in the ttBox -->entered tasks will be displayed in the ttBox :user will be prompted to enter sacrifices-->user will be prompted to enter sacrifices:display tasks page-->display tasks page:Task db,Edit tasks from ttBox,TRAN_NA,6,2,10.8,5,64.80000000000001
10,stl#User:enters upto 5 tasks page-->User:enters upto 5 tasks page-->enters upto 5 tasks page:entered tasks will be displayed in the ttBox -->entered tasks will be displayed in the ttBox :user will be prompted to enter sacrifices-->user will be prompted to enter sacrifices:display tasks page-->display tasks page:Homepage,Edit tasks from ttBox,TRAN_NA,6,2,9.4,5,56.400000000000006
11,stl#User:enters upto 5 tasks page-->User:enters upto 5 tasks page-->enters upto 5 tasks page:entered tasks will be displayed in the ttBox -->entered tasks will be displayed in the ttBox :user will be prompted to enter sacrifices-->user will be prompted to enter sacrifices:Task db,Edit tasks from ttBox,TRAN_NA,5,1,9.5,4,47.5
12,stl#User:enters upto 5 tasks page-->User:enters upto 5 tasks page-->enters upto 5 tasks page:entered tasks will be displayed in the ttBox -->entered tasks will be displayed in the ttBox :user will be prompted to enter sacrifices-->user will be prompted to enter sacrifices:Show confirmation-->Show confirmation:Task db,Edit tasks from ttBox,TRAN_NA,6,2,8.4,5,50.400000000000006
13,stl#User:enters upto 5 tasks page-->User:enters upto 5 tasks page-->enters upto 5 tasks page:entered tasks will be displayed in the ttBox -->entered tasks will be displayed in the ttBox :user will be prompted to enter sacrifices-->user will be prompted to enter sacrifices:Show confirmation-->Show confirmation:Homepage,Edit tasks from ttBox,TRAN_NA,6,1,7,5,42
14,stl#User:choose to edit or alter an already existing task-->User:choose to edit or alter an already existing task-->choose to edit or alter an already existing task:show confirmation page-->show confirmation page:Homepage,Edit tasks from ttBox,TRAN_NA,4,1,5.333333333333333,3,21.333333333333332
15,stl#User:choose to edit or alter an already existing task-->User:choose to edit or alter an already existing task-->choose to edit or alter an already existing task:Task db,Edit tasks from ttBox,TRAN_NA,3,1,9.5,2,28.5
16,stl#User:Homepage-->User:Homepage,Edit tasks from ttBox,CTRL;EXTCLL;INT,2,0,9,1,18
17,stl#User: choose to edit or alter an already existing task-->User: choose to edit or alter an already existing task--> choose to edit or alter an already existing task:display tasks page-->display tasks page:enters upto 5 tasks page-->enters upto 5 tasks page:entered tasks will be displayed in the ttBox -->entered tasks will be displayed in the ttBox :user will be prompted to enter sacrifices-->user will be prompted to enter sacrifices:display tasks page-->display tasks page:enters upto 5 tasks page,Edit tasks from ttBox,TRAN_NA,8,2,10.428571428571429,7,83.42857142857143
18,stl#User: choose to edit or alter an already existing task-->User: choose to edit or alter an already existing task--> choose to edit or alter an already existing task:display tasks page-->display tasks page:enters upto 5 tasks page-->enters upto 5 tasks page:entered tasks will be displayed in the ttBox -->entered tasks will be displayed in the ttBox :user will be prompted to enter sacrifices-->user will be prompted to enter sacrifices:display tasks page-->display tasks page:Task db,Edit tasks from ttBox,TRAN_NA,8,3,10.428571428571429,7,83.42857142857143
19,stl#User: choose to edit or alter an already existing task-->User: choose to edit or alter an already existing task--> choose to edit or alter an already existing task:display tasks page-->display tasks page:enters upto 5 tasks page-->enters upto 5 tasks page:entered tasks will be displayed in the ttBox -->entered tasks will be displayed in the ttBox :user will be prompted to enter sacrifices-->user will be prompted to enter sacrifices:display tasks page-->display tasks page:Homepage,Edit tasks from ttBox,TRAN_NA,8,3,9.428571428571429,7,75.42857142857143
20,stl#User: choose to edit or alter an already existing task-->User: choose to edit or alter an already existing task--> choose to edit or alter an already existing task:display tasks page-->display tasks page:enters upto 5 tasks page-->enters upto 5 tasks page:entered tasks will be displayed in the ttBox -->entered tasks will be displayed in the ttBox :user will be prompted to enter sacrifices-->user will be prompted to enter sacrifices:Task db,Edit tasks from ttBox,TRAN_NA,7,2,9.5,6,66.5
21,stl#User: choose to edit or alter an already existing task-->User: choose to edit or alter an already existing task--> choose to edit or alter an already existing task:display tasks page-->display tasks page:enters upto 5 tasks page-->enters upto 5 tasks page:entered tasks will be displayed in the ttBox -->entered tasks will be displayed in the ttBox :user will be prompted to enter sacrifices-->user will be prompted to enter sacrifices:Show confirmation-->Show confirmation:Task db,Edit tasks from ttBox,TRAN_NA,8,3,8.714285714285714,7,69.71428571428571
