id,element,useCase,type,outboundDegree,inboundDegree
1,User:Report icon on the picture,Report Picture - Submit,0,undefined,undefined
2,User:report confirm dialog,Report Picture - Submit,0,undefined,undefined
3,Report icon on the picture:prompot confirm,Report Picture - Submit,0,undefined,undefined
4,prompot confirm:Report icon on the picture,Report Picture - Submit,0,undefined,undefined
5,prompot confirm:report confirm dialog,Report Picture - Submit,0,undefined,undefined
6,report confirm dialog:store report information,Report Picture - Submit,0,undefined,undefined
7,store report information:report information,Report Picture - Submit,0,undefined,undefined
8,stl#User:Report icon on the picture,Report Picture - Submit,0,undefined,undefined
9,stl#User:report confirm dialog,Report Picture - Submit,0,undefined,undefined
