id,path,transactional,path_length,diagram,useCase
1,User->manage girls/teams/volunteers page->query girl info->query teams info->Teams,CTRL,5,Manage teams/volunteers/girls,Manage teams/volunteers/girls
2,User->manage girls/teams/volunteers page->query girl info->query teams info->Teams,DM,5,Manage teams/volunteers/girls,Manage teams/volunteers/girls
3,User->manage girls/teams/volunteers page->query girl info->query teams info->Teams,EI,5,Manage teams/volunteers/girls,Manage teams/volunteers/girls
4,User->manage girls/teams/volunteers page->query girl info->query teams info->query volunteers info->Girls/Teams/Volunteers manage page,CTRL,6,Manage teams/volunteers/girls,Manage teams/volunteers/girls
5,User->manage girls/teams/volunteers page->query girl info->query teams info->query volunteers info->Girls/Teams/Volunteers manage page,INT,6,Manage teams/volunteers/girls,Manage teams/volunteers/girls
6,User->manage girls/teams/volunteers page->query girl info->query teams info->query volunteers info->Volunteers,CTRL,6,Manage teams/volunteers/girls,Manage teams/volunteers/girls
7,User->manage girls/teams/volunteers page->query girl info->query teams info->query volunteers info->Volunteers,DM,6,Manage teams/volunteers/girls,Manage teams/volunteers/girls
8,User->manage girls/teams/volunteers page->query girl info->query teams info->query volunteers info->Volunteers,EI,6,Manage teams/volunteers/girls,Manage teams/volunteers/girls
9,User->manage girls/teams/volunteers page->query girl info->Girl,CTRL,4,Manage teams/volunteers/girls,Manage teams/volunteers/girls
10,User->manage girls/teams/volunteers page->query girl info->Girl,DM,4,Manage teams/volunteers/girls,Manage teams/volunteers/girls
11,User->manage girls/teams/volunteers page->query girl info->Girl,EI,4,Manage teams/volunteers/girls,Manage teams/volunteers/girls
12,User->Girls/Teams/Volunteers manage page->process input information for girs/teams/volunteers->Invalid modified information,CTRL,4,Manage teams/volunteers/girls,Manage teams/volunteers/girls
13,User->Girls/Teams/Volunteers manage page->process input information for girs/teams/volunteers->Invalid modified information,INT,4,Manage teams/volunteers/girls,Manage teams/volunteers/girls
14,User->Girls/Teams/Volunteers manage page->process input information for girs/teams/volunteers->Save modified information->Volunteers,CTRL,5,Manage teams/volunteers/girls,Manage teams/volunteers/girls
15,User->Girls/Teams/Volunteers manage page->process input information for girs/teams/volunteers->Save modified information->Volunteers,DM,5,Manage teams/volunteers/girls,Manage teams/volunteers/girls
16,User->Girls/Teams/Volunteers manage page->process input information for girs/teams/volunteers->Save modified information->Volunteers,EI,5,Manage teams/volunteers/girls,Manage teams/volunteers/girls
17,User->Girls/Teams/Volunteers manage page->process input information for girs/teams/volunteers->Save modified information->Teams,CTRL,5,Manage teams/volunteers/girls,Manage teams/volunteers/girls
18,User->Girls/Teams/Volunteers manage page->process input information for girs/teams/volunteers->Save modified information->Teams,DM,5,Manage teams/volunteers/girls,Manage teams/volunteers/girls
19,User->Girls/Teams/Volunteers manage page->process input information for girs/teams/volunteers->Save modified information->Teams,EI,5,Manage teams/volunteers/girls,Manage teams/volunteers/girls
20,User->Girls/Teams/Volunteers manage page->process input information for girs/teams/volunteers->Save modified information->Girl,CTRL,5,Manage teams/volunteers/girls,Manage teams/volunteers/girls
21,User->Girls/Teams/Volunteers manage page->process input information for girs/teams/volunteers->Save modified information->Girl,DM,5,Manage teams/volunteers/girls,Manage teams/volunteers/girls
22,User->Girls/Teams/Volunteers manage page->process input information for girs/teams/volunteers->Save modified information->Girl,EI,5,Manage teams/volunteers/girls,Manage teams/volunteers/girls
23,User->Girls/Teams/Volunteers manage page->process input information for girs/teams/volunteers->Save modified information->Save modified information success message,CTRL,5,Manage teams/volunteers/girls,Manage teams/volunteers/girls
24,User->Girls/Teams/Volunteers manage page->process input information for girs/teams/volunteers->Save modified information->Save modified information success message,INT,5,Manage teams/volunteers/girls,Manage teams/volunteers/girls
25,User->Girls/Teams/Volunteers manage page->process input information for girs/teams/volunteers->Required information missing error message,CTRL,4,Manage teams/volunteers/girls,Manage teams/volunteers/girls
26,User->Girls/Teams/Volunteers manage page->process input information for girs/teams/volunteers->Required information missing error message,INT,4,Manage teams/volunteers/girls,Manage teams/volunteers/girls
27,User->Girls/Teams/Volunteers manage page->Delete girls/volunteers/teams->Delete information successfully,CTRL,4,Manage teams/volunteers/girls,Manage teams/volunteers/girls
28,User->Girls/Teams/Volunteers manage page->Delete girls/volunteers/teams->Delete information successfully,INT,4,Manage teams/volunteers/girls,Manage teams/volunteers/girls
29,User->Girls/Teams/Volunteers manage page->Delete girls/volunteers/teams->Volunteers,CTRL,4,Manage teams/volunteers/girls,Manage teams/volunteers/girls
30,User->Girls/Teams/Volunteers manage page->Delete girls/volunteers/teams->Volunteers,DM,4,Manage teams/volunteers/girls,Manage teams/volunteers/girls
31,User->Girls/Teams/Volunteers manage page->Delete girls/volunteers/teams->Volunteers,EI,4,Manage teams/volunteers/girls,Manage teams/volunteers/girls
32,User->Girls/Teams/Volunteers manage page->Delete girls/volunteers/teams->Girl,CTRL,4,Manage teams/volunteers/girls,Manage teams/volunteers/girls
33,User->Girls/Teams/Volunteers manage page->Delete girls/volunteers/teams->Girl,DM,4,Manage teams/volunteers/girls,Manage teams/volunteers/girls
34,User->Girls/Teams/Volunteers manage page->Delete girls/volunteers/teams->Girl,EI,4,Manage teams/volunteers/girls,Manage teams/volunteers/girls
35,User->Girls/Teams/Volunteers manage page->Delete girls/volunteers/teams->Teams,CTRL,4,Manage teams/volunteers/girls,Manage teams/volunteers/girls
36,User->Girls/Teams/Volunteers manage page->Delete girls/volunteers/teams->Teams,DM,4,Manage teams/volunteers/girls,Manage teams/volunteers/girls
37,User->Girls/Teams/Volunteers manage page->Delete girls/volunteers/teams->Teams,EI,4,Manage teams/volunteers/girls,Manage teams/volunteers/girls
