id,element,type,outboundDegree,inboundDegree,diagram,useCase
1,blog,entity,0,1,Create blog,Create blog,
2,save blog in db,control,1,1,Create blog,Create blog,
3,blog page,boundary,1,2,Create blog,Create blog,
4,redirect to blog page,control,1,1,Create blog,Create blog,
5,post blog button,boundary,1,1,Create blog,Create blog,
6,User,actor,2,0,Create blog,Create blog,
