id,path,functional,transactional,path_length, boundry_num, control_num, entity_num, actor_num, diagram,useCase
1,User->blog page->save blog in db->blog,EI,CTRL|DM|EI,4,undefined,1,1,1,Create blog,Create blog
2,User->post blog button->redirect to blog page->blog page,EQ,CTRL|INT,4,undefined,1,0,1,Create blog,Create blog
