id,element,useCase,type,component
1,User:profile page,Accept/Reject recommendation letter,boundary,User_Profile
2,User:recommendation list,Accept/Reject recommendation letter,control,Recommendation Letter
3,User:cancel button,Accept/Reject recommendation letter,entity,Experience
4,Display recommendation letter:profile page,Accept/Reject recommendation letter,boundary,User_Profile
5,Save the selected recommendation letter:Display recommendation letter,Accept/Reject recommendation letter,control,Recommendation Letter
6,Save the selected recommendation letter:recommendation letter,Accept/Reject recommendation letter,control,Recommendation Letter
7,recommendation list:Save the selected recommendation letter,Accept/Reject recommendation letter,control,Recommendation Letter
8,cancel button:cancel selections,Accept/Reject recommendation letter,boundary,Connection
9,cancel selections:recommendation list,Accept/Reject recommendation letter,control,Recommendation Letter
10,stl#User:profile page,Accept/Reject recommendation letter,Stimulus,undefined
11,stl#User:recommendation list,Accept/Reject recommendation letter,Stimulus,undefined
12,stl#User:cancel button,Accept/Reject recommendation letter,Stimulus,undefined
