id,element,useCase,type,component
1,Actor:Set Password Screen,Set a password,boundary,SignupScreen
2,Handle Password Error:Set Password Screen,Set a password,boundary,SignupScreen
3,Validates non-block password:Handle Password Error,Set a password,control,HandlePasswordError
4,Set Password Screen:Validates non-block password,Set a password,control,HandlePasswordError
5,User:Set Password Screen,Set a password,control,HandlePasswordError
6,stl#Actor:Set Password Screen,Set a password,Stimulus,undefined
7,stl#User:Set Password Screen,Set a password,Stimulus,undefined
