id,element,useCase,type,component
1,Admin:Edit setting button,Manage account setting,entity,savesettingchanges
2,Admin:Invalid input information,Manage account setting,boundary,Buyer Registration Form
3,Admin:Account information page,Manage account setting,boundary,Buyer Registration Form
4,Account information page:check input information,Manage account setting,boundary,Buyer Registration Form
5,redirect account information page:Account information page,Manage account setting,boundary,Buyer Registration Form
6,Edit setting button:redirect account information page,Manage account setting,boundary,Buyer Registration Form
7,check input information:Invalid input information,Manage account setting,boundary,Buyer Registration Form
8,notify user:Notification,Manage account setting,boundary,Buyer Registration Form
9,check input information:save setting changes,Manage account setting,entity,savesettingchanges
10,save setting changes:notify user,Manage account setting,entity,notifyuser
11,save setting changes:setting,Manage account setting,entity,savesettingchanges
12,stl#Admin:Edit setting button,Manage account setting,Stimulus,undefined
13,stl#Admin:Invalid input information,Manage account setting,Stimulus,undefined
14,stl#Admin:Account information page,Manage account setting,Stimulus,undefined
