id,element,useCase,type,component
1,Admin:Registration Detail,Business Owner Registration,boundary,Registerbutton
2,Admin:registration button,Business Owner Registration,boundary,Registerbutton
3,Admin:list of registrations,Business Owner Registration,boundary,Registerbutton
4,User:registration page,Business Owner Registration,boundary,Registerbutton
5,User:Register button,Business Owner Registration,boundary,Registerbutton
6,Query registration detail:registration information,Business Owner Registration,control,Question Form
7,Query registration detail:Registration Detail,Business Owner Registration,boundary,Registerbutton
8,list of registrations:Query registration detail,Business Owner Registration,boundary,Registerbutton
9,Register button:display registration page,Business Owner Registration,boundary,Registerbutton
10,Registration Detail:save the approval status of registration,Business Owner Registration,control,Administrator Profile
11,display registratiion requests:list of registrations,Business Owner Registration,boundary,Registerbutton
12,display registratiion requests:registration information,Business Owner Registration,control,Question Form
13,registration button:display registratiion requests,Business Owner Registration,control,Question Form
14,display registration page:registration page,Business Owner Registration,boundary,Registerbutton
15,redirect to search panel:registration page,Business Owner Registration,boundary,Registerbutton
16,registration button:redirect to search panel,Business Owner Registration,boundary,Search Results
17,save information for verification:registration information,Business Owner Registration,control,Question Form
18,save the approval status of registration:registration information,Business Owner Registration,control,Question Form
19,registration page:save information for verification,Business Owner Registration,control,Question Form
20,stl#Admin:Registration Detail,Business Owner Registration,Stimulus,undefined
21,stl#Admin:registration button,Business Owner Registration,Stimulus,undefined
22,stl#Admin:list of registrations,Business Owner Registration,Stimulus,undefined
23,stl#User:registration page,Business Owner Registration,Stimulus,undefined
24,stl#User:Register button,Business Owner Registration,Stimulus,undefined
