id,path,transactional,path_length,diagram,useCase
1,User->Edit profile button->display edit profile page->Profile Edit Page,CTRL,4,Update user profile,Update user profile
2,User->Edit profile button->display edit profile page->Profile Edit Page,INT,4,Update user profile,Update user profile
3,User->Edit profile button->display edit profile page->Profile,CTRL,4,Update user profile,Update user profile
4,User->Edit profile button->display edit profile page->Profile,DM,4,Update user profile,Update user profile
5,User->Edit profile button->display edit profile page->Profile,EI,4,Update user profile,Update user profile
6,User->Profile Edit Page->validate input data->save updated profile->Profile,CTRL,5,Update user profile,Update user profile
7,User->Profile Edit Page->validate input data->save updated profile->Profile,DM,5,Update user profile,Update user profile
8,User->Profile Edit Page->validate input data->save updated profile->Profile,EI,5,Update user profile,Update user profile
9,User->Profile Edit Page->validate input data->Invalid input data,CTRL,4,Update user profile,Update user profile
10,User->Profile Edit Page->validate input data->Invalid input data,INT,4,Update user profile,Update user profile
