id,path,functional,transactional,path_length, boundry_num, control_num, entity_num, actor_num, diagram,useCase
1,User->switch detail page->update switch status->Switch,EI,CTRL|DM|EI,4,undefined,1,1,1,Swith on/off switches,Swith on/off switches
2,User->switch detail page->update switch status->Error message when updating switchs->Error message of updating,EQ,CTRL|INT,5,undefined,2,0,1,Swith on/off switches,Swith on/off switches
3,User->List of switches->update list of switch->Switch,EI,CTRL|DM|EI,4,undefined,1,1,1,Swith on/off switches,Swith on/off switches
4,User->List of switches->update list of switch->switch detail page,EQ,CTRL|INT,4,undefined,1,0,1,Swith on/off switches,Swith on/off switches
