NUM,PROJ,UseCase_Num,Tran_Num,Activity_Num,Component_Num,Precedence_Num,Stimulus_Num,Tran_Num,UseCase_Num,Activity_Num,Actor_Num,Avg_Actor,Boundary_Num,ControlNum,Entity_Num,Component_num,Attribute_num,Operation_num,class_num,Top_Level_Classes,Average_Depth_Inheritance_Tree,Average_Number_Of_Children_Per_Base_Class,Number_Of_Inheritance_Relationships,Depth_Inheritance_Tree,para_num,usage_num,real_num,assoc_num,externaloper_num,objectdata_num,avg_operation,avg_attribute,avg_parameter,avg_usage,avg_real,avg_assoc,avg_instVar,weightedoper_num,method_size,EI,EQ,INT,DM,CTRL,EXTIVK,EXTCLL,TRAN_NA,NT,Avg_TL,Avg_TD,Arch_Diff,DET,RET,ILF,EIF,EI,EO,EQ,FN,FP,Type,Effort_Norm,Norm_Factor,KSLOC,Effort,UAW,TCF,EF,Simple_UC, Average_UC, Complex_UC, Effort_Norm_UCP, Effort_Norm_COCOMO, UUCP, UCP,EUCP,EXUCP,DUCP,SWTI,SWTII,SWTIII,NOET,NOAAE,NORT,NEM,NSR,NOA,NOS,WMC,MPC,NOCH,DIT,CBO,NIVPC,NUMS,NCI,NCIF,RR,NTLC,ANWMC,ADIT,NOCPBC,EIF,ILF,DET,FTR,NT,NOC,NOA,NOA,NOUC,NOR,ANAPUC,ANRPUC,UCP,NOC,NOIR,NOUR,NORR,NOM,NOP,NOCAL,NOASSOC,ANMC,ANPC,ANCAC,ANASSOCC,ANRELC,NOC,NOAPC,NODET,NORET,NOA,NOMPC,NPPM,NMT,Num_User_Story, Num_Tasks, project_manager_estimate, developer_estimate
1,integrated-nav-bar_2018-8-27@1538035718188,1,142,325,89,196,139,142,2,325,0,0,0,0,89,186,69,178,89,89,0,0,0,0,16,0,0,0,0,15,2,0.7752808988764045,0.1797752808988764,0,0,0,0,12.300000000000008,0,0,0,0,0,122,0,0,0,122,2.557377049180328,11.114754098360656,28.424617038430533,69,89,755,0,0,0,521,142,1276,Unknown,NA,NA,NA,NA,0,1,1,0,0,1,0,0,15,15,144.1015999999998,336.3245999999996,287.68190000000027,144.1015999999998,336.3245999999996,287.68190000000027,0,69,0,0,0,0,1,12.300000000000008,2,0,0,0,0,0,0,0,0,89,0.13820224719101132,0,0,0,0,0,0,142,89,0,0,1,0,0,0,0,89,0,0,0,178,16,69,0,2,0.1797752808988764,0.7752808988764045,0,0,89,0.7752808988764045,0,0,0,0,0.1797752808988764,178,0,0,0,0
