id,element,useCase,type,component
1,user:"Set up a reminder" button,Setup reminder,boundary,Loginbutton
2,user:success messsage,Setup reminder,control,Displaysuccessmessage
3,user:Error message,Setup reminder,control,Displaysuccessmessage
4,"Set up a reminder" button:setup reminder,Setup reminder,boundary,Reservation
5,Display error message:Error message,Setup reminder,control,Displaysuccessmessage
6,setup reminder:Display error message,Setup reminder,control,Displaysuccessmessage
7,Display success message:success messsage,Setup reminder,control,Displaysuccessmessage
8,setup reminder:Display success message,Setup reminder,control,Displaysuccessmessage
9,setup reminder:reminder db,Setup reminder,entity,Maintainer
10,stl#user:"Set up a reminder" button,Setup reminder,Stimulus,undefined
11,stl#user:success messsage,Setup reminder,Stimulus,undefined
12,stl#user:Error message,Setup reminder,Stimulus,undefined
