NUM,UC,Tran_Num,Activity_Num,Actor_Num,Component_num,Boundary_Num,Control_Num,Entity_Num,EI,EQ,INT,DM,CTRL,EXTIVK,EXTCLL,TRAN_NA,NT,Avg_TL,Avg_TD, Avg_TC, Avg_DETs, Arch_Diff,EI,EO,EQ,FN,NI,NE,EXT,ERY,RED,WRT,SWTI,SWTII,SWTIII
1,Like a thread or a post,42,31,0,4,2,1,1,0,0,4,0,4,0,4,38,4,66,10.216216216216216,55.5,4.25,674.2702702702702,12,20,140,42,38,39,42.01,71.99000000000004,39.51000000000002,20.49,42.62160000000002,259.976,151.08510000000004
2,Post to a specific thread on forum,10,18,0,4,2,1,1,0,0,2,0,2,0,2,8,2,26,8.285714285714286,21,10,215.42857142857144,4,20,20,10,6,9,21.619999999999997,9.38,4,2,10.147999999999998,48.26780000000001,31.495
3,Redeem gift items,15,21,0,7,3,2,2,1,0,3,1,4,0,4,11,4,21.75,3.6527777777777777,18,4.25,79.44791666666667,28,15,19,15,12,8,5.640000000000001,9.36,9.03,23.970000000000002,15.221999999999994,43.1883,27.3045
4,Search the forum,15,22,0,5,2,2,1,0,0,3,0,3,0,3,12,3,28.666666666666668,5.28169014084507,23.666666666666668,5.333333333333333,151.40845070422534,0,10,52,15,13,15,16.22,22.780000000000005,2.68,1.32,15.221999999999994,66.3289,39.6715
5,Unlike a thread or a post,26,26,0,5,2,2,1,1,0,3,1,4,0,4,22,4,32,7.401960784313726,25.5,0,236.86274509803923,32,0,72,26,26,18,12.21,32.790000000000006,14.07,24.93,26.384800000000006,130.111,71.50430000000004
6,Update his/her profile,18,22,0,3,2,1,0,0,0,1,0,1,0,1,17,1,115,16.515463917525775,97,15,1899.2783505154641,0,0,72,18,18,18,28.37999999999999,57.62,0,0,18.266399999999997,112.1376,64.79540000000001
7,View the forum,11,17,0,4,2,1,1,2,0,0,2,2,0,2,9,2,27.5,5.545454545454546,22,13.5,152.5,8,10,31,11,9,9,9.290000000000001,8.71,11.38,8.62,11.162799999999997,41.2479,25.139799999999997
8,View the leaderboard,15,22,0,5,2,2,1,2,0,2,2,5,0,4,10,5,16.8,4.753623188405797,13.8,5,79.86086956521739,24,5,32,15,14,9,5.950000000000001,18.05,0,4,15.221999999999994,55.295899999999996,32.798
9,start a thread,11,19,0,7,4,2,1,0,0,5,0,5,0,5,6,5,11.2,2.488888888888889,9,3.6,27.875555555555554,8,15,24,11,8,9,5.970000000000001,7.03,1.67,4.33,11.162799999999997,20.538600000000002,15.561299999999997
