id,transaction,useCase,transaction_length, boundry_num, control_num, entity_num, actor_num
1,stl#BlackProfessionals.net checking system:Save recommendation record->BlackProfessionals.net checking system:Save recommendation record->Save recommendation record:Display no user exist->Display no user exist:No user exist error message,Write recommendation letter,4,1,2,0,0
2,stl#BlackProfessionals.net checking system:Save recommendation record->BlackProfessionals.net checking system:Save recommendation record->Save recommendation record:Recommendation,Write recommendation letter,3,0,2,0,0
3,stl#BlackProfessionals.net checking system:Save recommendation record->BlackProfessionals.net checking system:Save recommendation record->Save recommendation record:Send message->Send message:Message,Write recommendation letter,4,0,3,0,0
4,stl#BlackProfessionals.net checking system:Save recommendation record->BlackProfessionals.net checking system:Save recommendation record->Save recommendation record:Send message->Send message:Profile Page,Write recommendation letter,4,1,2,0,0
5,stl#BlackProfessionals.net checking system:Validate input recommendation information->BlackProfessionals.net checking system:Validate input recommendation information->Validate input recommendation information:Save recommendation record->Save recommendation record:Display no user exist->Display no user exist:No user exist error message,Write recommendation letter,5,1,3,0,0
6,stl#BlackProfessionals.net checking system:Validate input recommendation information->BlackProfessionals.net checking system:Validate input recommendation information->Validate input recommendation information:Save recommendation record->Save recommendation record:Recommendation,Write recommendation letter,4,0,3,0,0
7,stl#BlackProfessionals.net checking system:Validate input recommendation information->BlackProfessionals.net checking system:Validate input recommendation information->Validate input recommendation information:Save recommendation record->Save recommendation record:Send message->Send message:Message,Write recommendation letter,5,0,4,0,0
8,stl#BlackProfessionals.net checking system:Validate input recommendation information->BlackProfessionals.net checking system:Validate input recommendation information->Validate input recommendation information:Save recommendation record->Save recommendation record:Send message->Send message:Profile Page,Write recommendation letter,5,1,3,0,0
9,stl#User:Profile Page->User:Profile Page,Write recommendation letter,2,1,0,0,0
10,stl#User:Recommendation letter page->User:Recommendation letter page->Recommendation letter page:Validate input recommendation information->Validate input recommendation information:Save recommendation record->Save recommendation record:Display no user exist->Display no user exist:No user exist error message,Write recommendation letter,6,1,4,0,0
11,stl#User:Recommendation letter page->User:Recommendation letter page->Recommendation letter page:Validate input recommendation information->Validate input recommendation information:Save recommendation record->Save recommendation record:Recommendation,Write recommendation letter,5,0,4,0,0
12,stl#User:Recommendation letter page->User:Recommendation letter page->Recommendation letter page:Validate input recommendation information->Validate input recommendation information:Save recommendation record->Save recommendation record:Send message->Send message:Message,Write recommendation letter,6,0,5,0,0
13,stl#User:Recommendation letter page->User:Recommendation letter page->Recommendation letter page:Validate input recommendation information->Validate input recommendation information:Save recommendation record->Save recommendation record:Send message->Send message:Profile Page,Write recommendation letter,6,1,4,0,0
14,stl#User:Send recommendation letter button->User:Send recommendation letter button->Send recommendation letter button:Redirect to recommendation letter edit page->Redirect to recommendation letter edit page:Recommendation letter page->Recommendation letter page:Validate input recommendation information->Validate input recommendation information:Save recommendation record->Save recommendation record:Display no user exist->Display no user exist:No user exist error message,Write recommendation letter,8,1,6,0,0
15,stl#User:Send recommendation letter button->User:Send recommendation letter button->Send recommendation letter button:Redirect to recommendation letter edit page->Redirect to recommendation letter edit page:Recommendation letter page->Recommendation letter page:Validate input recommendation information->Validate input recommendation information:Save recommendation record->Save recommendation record:Recommendation,Write recommendation letter,7,0,6,0,0
16,stl#User:Send recommendation letter button->User:Send recommendation letter button->Send recommendation letter button:Redirect to recommendation letter edit page->Redirect to recommendation letter edit page:Recommendation letter page->Recommendation letter page:Validate input recommendation information->Validate input recommendation information:Save recommendation record->Save recommendation record:Send message->Send message:Message,Write recommendation letter,8,0,7,0,0
17,stl#User:Send recommendation letter button->User:Send recommendation letter button->Send recommendation letter button:Redirect to recommendation letter edit page->Redirect to recommendation letter edit page:Recommendation letter page->Recommendation letter page:Validate input recommendation information->Validate input recommendation information:Save recommendation record->Save recommendation record:Send message->Send message:Profile Page,Write recommendation letter,8,1,6,0,0
18,stl#User:Send recommendation letter button->User:Send recommendation letter button->Send recommendation letter button:Redirect to recommendation letter edit page->Redirect to recommendation letter edit page:BlackProfessionals.net checking system,Write recommendation letter,4,0,2,0,1
19,stl#User:No user exist error message->User:No user exist error message,Write recommendation letter,2,0,1,0,0
