id,element,type,outboundDegree,inboundDegree,diagram,useCase
1,Trip plan homepage,boundary,0,1,Connect to trip plan,Connect to trip plan - Trip Planner,
2,Get personnel trip plan information,control,1,1,Connect to trip plan,Connect to trip plan - Trip Planner,
3,Trip plan cloud database,entity,1,1,Connect to trip plan,Connect to trip plan - Trip Planner,
4,Login page,boundary,1,2,Connect to trip plan,Connect to trip plan - Trip Planner,
5,Already logged in?,control,2,1,Connect to trip plan,Connect to trip plan - Trip Planner,
6,check login,control,2,2,Connect to trip plan,Connect to trip plan - Trip Planner,
7,Connect to trip plan cloud database,control,3,2,Connect to trip plan,Connect to trip plan - Trip Planner,
8,Traveler,actor,2,0,Connect to trip plan,Connect to trip plan - Trip Planner,
9,Travel Book,boundary,1,3,Connect to trip plan,Connect to trip plan - Trip Planner,
