NUM,UC,Tran_Num,Activity_Num,Actor_Num,Component_num,Boundary_Num,Control_Num,Entity_Num,EI,EQ,INT,DM,CTRL,EXTIVK,EXTCLL,TRAN_NA,NT,Avg_TL,Avg_TD, Avg_TC, Avg_DETs, Arch_Diff,EI,EO,EQ,FN,NI,NE,EXT,ERY,RED,WRT,SWTI,SWTII,SWTIII
1,Delete micro website,13,20,0,4,2,2,0,0,0,1,0,2,0,1,11,2,35.5,5.758620689655173,29,3.5,204.43103448275863,0,5,48,13,12,13,11.900000000000002,20.1,0,0,13.192399999999996,59.468900000000005,33.866400000000006
2,Search Content,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,Subscribe latest news,11,21,0,4,1,3,0,0,0,0,0,5,0,0,6,5,8.6,5.0625,6.4,1.8,43.5375,20,0,24,11,11,6,0.66,6.34,0,0,11.162799999999997,34.282700000000006,20.4918
4,View website,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,add case studies,8,16,0,3,1,2,0,0,0,0,0,4,0,0,4,4,8.25,6.2,6.25,1.75,51.15,0,5,28,8,7,8,2.99,2.0100000000000002,0,0,8.1184,28.826800000000002,17.4119
6,attach file,8,19,0,4,2,2,0,0,0,3,0,4,0,3,4,4,8,7.25,6,0.75,58,0,5,28,8,7,8,7.6000000000000005,13.4,0,0,8.1184,29.927400000000006,19.6849
7,create marketing director account,28,25,0,5,2,3,0,0,0,1,0,3,0,1,25,3,55.666666666666664,7.460431654676259,46.333333333333336,21.333333333333332,415.2973621103117,60,0,50,28,28,13,19.14,82.86000000000001,0,0,28.414400000000008,149.95170000000002,91.00989999999999
8,create micro website,9,20,0,3,0,2,1,0,0,0,0,2,0,0,7,2,27,6.911111111111111,22.5,11.5,186.60000000000002,0,0,40,9,9,9,0,0,16.080000000000002,7.920000000000001,9.133199999999999,49.87350000000001,34.5612
9,delete marketing director account,22,25,0,5,2,3,0,0,0,2,0,5,0,2,17,5,25.8,6.280373831775701,21.4,9.6,162.03364485981308,16,15,59,22,19,18,19.19,36.81,0,0,22.3256,116.9986,74.04960000000001
10,edit micro website,13,19,0,5,1,3,1,1,0,0,1,2,0,1,11,2,37.5,5.612903225806452,31,5,210.48387096774195,16,10,28,13,11,9,1.32,5.68,13.389999999999999,16.61,13.192399999999996,61.5627,36.781400000000005
11,edit website content,7,16,0,5,2,2,1,1,0,0,1,3,0,1,4,3,9.333333333333334,3.6666666666666665,7,1,34.22222222222222,12,0,16,7,7,4,0.66,4.34,2.0100000000000002,8.99,7.1036,12.404899999999998,10.0961
12,email micro website link,12,24,0,7,2,3,2,2,0,1,2,5,0,3,7,5,10.2,3.358974358974359,7.8,3.4,34.26153846153846,24,0,23,12,12,6,1.6500000000000001,8.35,0.67,4.33,12.177599999999996,22.8544,17.7161
13,login,7,14,0,4,2,2,0,0,0,1,0,3,0,1,4,3,7.666666666666667,2.4375,5.333333333333333,1.6666666666666667,18.6875,12,0,15,7,7,4,1.32,5.68,0,0,7.1036,7.823099999999999,8.3101
14,logout,17,18,0,5,1,3,1,0,0,0,0,3,0,0,14,3,25.333333333333332,4,19.666666666666668,4,101.33333333333333,16,20,36,17,13,13,2.64,9.36,7.35,1.6500000000000001,17.251599999999996,35.3882,26.9796
15,remove case studies,8,17,0,3,0,3,0,0,0,0,0,8,0,0,0,8,4.125,5.8,3.125,0.5,23.925,0,0,32,8,8,8,0,0,0,0,8.1184,28.2314,17.0999
16,search content,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,view case studies,8,17,0,4,0,3,1,0,0,0,0,3,0,0,5,3,13.666666666666666,3.9696969696969697,11,1,54.25252525252525,0,0,32,8,8,8,0,0,5.36,2.64,8.1184,23.3478,15.7074
18,view marketing director accounts,17,23,0,4,1,3,0,0,0,2,0,4,0,2,13,4,24,8.481012658227849,19.75,7.25,203.5443037974684,16,10,44,17,15,13,12.900000000000002,28.100000000000005,0,0,17.251599999999996,95.3127,57.84610000000001
19,view micro website,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,view micro website hit rates,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,view micro website list,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,view package illustration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,view proposal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,view subscriber list,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,view website,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
