id,element,type,outboundDegree,inboundDegree,diagram,useCase
1,list with no meetings,boundary,0,2,View meeting,View meeting,
2,meeting view,boundary,0,2,View meeting,View meeting,
3,meeting,entity,0,1,View meeting,View meeting,
4,Query meetings by user,control,3,1,View meeting,View meeting,
5,view meeting option,boundary,1,1,View meeting,View meeting,
6,User,actor,3,0,View meeting,View meeting,
