id,element,useCase,type,component
1,Actor:Search box,Admin searches for photo by event,control,Searchbox
2,Actor:Event list,Admin searches for photo by event,entity,event
3,Actor:Admin page,Admin searches for photo by event,control,Adminpage
4,Get event list:Admin page,Admin searches for photo by event,control,Adminpage
5,User:Admin page,Admin searches for photo by event,control,Adminpage
6,Display event list:Event list,Admin searches for photo by event,entity,event
7,Get event list:Display event list,Admin searches for photo by event,entity,event
8,Event list:Get photo list,Admin searches for photo by event,boundary,photolist
9,User:Event list,Admin searches for photo by event,entity,event
10,Pop up photo connection error:Event list,Admin searches for photo by event,entity,event
11,Get event list:Search box,Admin searches for photo by event,control,Searchbox
12,event:Get event list,Admin searches for photo by event,entity,event
13,Get photo list:photo,Admin searches for photo by event,boundary,photolist
14,Get photo list:display photo list,Admin searches for photo by event,boundary,photolist
15,display photo list:Photo list,Admin searches for photo by event,boundary,photolist
16,photo:Pop up photo connection error,Admin searches for photo by event,boundary,photolist
17,User:Search box,Admin searches for photo by event,control,Searchbox
18,pop up event connection error:Search box,Admin searches for photo by event,control,Searchbox
19,pop up event connection error:event,Admin searches for photo by event,entity,event
20,stl#Actor:Search box,Admin searches for photo by event,Stimulus,undefined
21,stl#Actor:Event list,Admin searches for photo by event,Stimulus,undefined
22,stl#Actor:Admin page,Admin searches for photo by event,Stimulus,undefined
23,stl#User:Admin page,Admin searches for photo by event,Stimulus,undefined
24,stl#User:Event list,Admin searches for photo by event,Stimulus,undefined
25,stl#User:Search box,Admin searches for photo by event,Stimulus,undefined
