id,element,type,outboundDegree,inboundDegree,diagram,useCase
1,display,control,2,1,Print photo books,Print photo books,
2,Walgreens checkout,boundary,1,2,Print photo books,Print photo books,
3,Trip Plan,entity,0,1,Print photo books,Print photo books,
4,Select images screen,boundary,5,5,Print photo books,Print photo books,
5,walgreens,control,2,2,Print photo books,Print photo books,
6,display,control,3,2,Print photo books,Print photo books,
7,Traveler,actor,3,0,Print photo books,Print photo books,
8,Place screen,boundary,2,3,Print photo books,Print photo books,
