id,path,functional,transactional,path_length, boundry_num, control_num, entity_num, actor_num, diagram,useCase
1,Traveler->Place screen->display->Trip Plan,EI,CTRL|DM|EI,4,undefined,1,1,1,Print photo books,Print photo books
2,Traveler->Place screen->display->Select images screen,EQ,CTRL|INT,4,undefined,1,0,1,Print photo books,Print photo books
3,Traveler->Walgreens checkout->Select images screen,FUNC_NA,TRAN_NA,3,undefined,0,0,1,Print photo books,Print photo books
4,Traveler->Select images screen->walgreens->display->Walgreens checkout,EQ,CTRL|INT,5,undefined,2,0,1,Print photo books,Print photo books
5,Traveler->Select images screen->Place screen,FUNC_NA,TRAN_NA,3,undefined,0,0,1,Print photo books,Print photo books
