id,path,transactional,path_length,diagram,useCase
1,Traveler->Place screen->display->Trip Plan,CTRL,4,Print photo books,Print photo books
2,Traveler->Place screen->display->Trip Plan,DM,4,Print photo books,Print photo books
3,Traveler->Place screen->display->Trip Plan,EI,4,Print photo books,Print photo books
4,Traveler->Place screen->display->Select images screen,CTRL,4,Print photo books,Print photo books
5,Traveler->Place screen->display->Select images screen,INT,4,Print photo books,Print photo books
6,Traveler->Walgreens checkout->Select images screen,TRAN_NA,3,Print photo books,Print photo books
7,Traveler->Select images screen->walgreens->display->Walgreens checkout,CTRL,5,Print photo books,Print photo books
8,Traveler->Select images screen->walgreens->display->Walgreens checkout,INT,5,Print photo books,Print photo books
9,Traveler->Select images screen->Place screen,TRAN_NA,3,Print photo books,Print photo books
