id,path,functional,transactional,path_length,diagram,useCase
1,User->Search bar->check validity of input search string->Input message invalidty,EQ,CTRL|INT,undefined,General Search Functionality,General Search Functionality
2,User->Search bar->check validity of input search string->sql injection protection->query matched users->recommendations,EI,CTRL|DM|EI,undefined,General Search Functionality,General Search Functionality
3,User->Search bar->check validity of input search string->sql injection protection->query matched users->No matched results found,EQ,CTRL|INT,undefined,General Search Functionality,General Search Functionality
