id,transaction,useCase,transactional,TL, DETs, TD, TC, Arch_Diff
1,stl#User:Manage resource button-->User:Manage resource button-->Manage resource button:Show list of information-->Show list of information:Update information in database-->Update information in database:Homepage,update User's info,TRAN_NA,5,1,5,4,25
2,stl#User:Manage resource button-->User:Manage resource button-->Manage resource button:Show list of information-->Show list of information:Update information in database-->Update information in database:Database,update User's info,TRAN_NA,5,0,6,4,30
3,stl#User:Input information-->User:Input information-->Input information:Update information in database-->Update information in database:Homepage,update User's info,TRAN_NA,4,1,6.333333333333333,3,25.333333333333332
4,stl#User:Input information-->User:Input information-->Input information:Update information in database-->Update information in database:Database,update User's info,TRAN_NA,4,0,7.666666666666667,3,30.666666666666668
5,stl#User:Choose one user and update-->User:Choose one user and update-->Choose one user and update:Update information in database-->Update information in database:Homepage,update User's info,TRAN_NA,4,1,6,3,24
6,stl#User:Choose one user and update-->User:Choose one user and update-->Choose one user and update:Update information in database-->Update information in database:Database,update User's info,TRAN_NA,4,0,7.333333333333333,3,29.333333333333332
7,stl#User:Choose one user and update-->User:Choose one user and update-->Choose one user and update:Update information in database-->Update information in database:Homepage,update User's info,TRAN_NA,4,1,6,3,24
8,stl#User:Choose one user and update-->User:Choose one user and update-->Choose one user and update:Update information in database-->Update information in database:Database,update User's info,TRAN_NA,4,0,7.333333333333333,3,29.333333333333332
9,stl#User:Homepage-->User:Homepage,update User's info,CTRL,2,0,6,1,12
10,stl#User:Input information-->User:Input information-->Input information:Update information in database-->Update information in database:Homepage,update User's info,TRAN_NA,4,1,6.333333333333333,3,25.333333333333332
11,stl#User:Input information-->User:Input information-->Input information:Update information in database-->Update information in database:Database,update User's info,TRAN_NA,4,0,7.666666666666667,3,30.666666666666668
