id,path,functional,transactional,path_length,diagram,useCase
1,User->Headline edit field->check input headline->save updated headline->My Profile Page,EQ,CTRL|INT,undefined,Create short summary/headline for profile,Create short summary/headline for profile
2,User->Headline edit field->check input headline->save updated headline->Headline,EI,CTRL|DM|EI,undefined,Create short summary/headline for profile,Create short summary/headline for profile
3,User->Headline edit field->check input headline->headline input error message,EQ,CTRL|INT,undefined,Create short summary/headline for profile,Create short summary/headline for profile
4,User->headline edit icon->popup window for headline edit->My Profile Page,EQ,CTRL|INT,undefined,Create short summary/headline for profile,Create short summary/headline for profile
5,User->headline edit icon->popup window for headline edit->Headline edit field,EQ,CTRL|INT,undefined,Create short summary/headline for profile,Create short summary/headline for profile
