id,element,type,outboundDegree,inboundDegree,diagram,useCase
1,headline input error message,boundary,0,2,Create short summary/headline for profile,Create short summary/headline for profile,
2,save updated headline,control,2,1,Create short summary/headline for profile,Create short summary/headline for profile,
3,My Profile Page,boundary,0,3,Create short summary/headline for profile,Create short summary/headline for profile,
4,check input headline,control,2,1,Create short summary/headline for profile,Create short summary/headline for profile,
5,Headline,entity,0,1,Create short summary/headline for profile,Create short summary/headline for profile,
6,Headline edit field,boundary,1,3,Create short summary/headline for profile,Create short summary/headline for profile,
7,popup window for headline edit,control,3,1,Create short summary/headline for profile,Create short summary/headline for profile,
8,headline edit icon,boundary,1,1,Create short summary/headline for profile,Create short summary/headline for profile,
9,User,actor,4,0,Create short summary/headline for profile,Create short summary/headline for profile,
