id,path,transactional,path_length,diagram,useCase
1,Business Partner->Coupon Designer->Upload Image->External Image Service,CTRL,4,Design Coupon,Design Coupon
2,Business Partner->Coupon Designer->Upload Image->External Image Service,EXTIVK,4,Design Coupon,Design Coupon
3,Business Partner->Coupon Designer->Test,TRAN_NA,3,Design Coupon,Design Coupon
4,Business Partner->Coupon Designer->Retrieves->Error Message,CTRL,4,Design Coupon,Design Coupon
5,Business Partner->Coupon Designer->Retrieves->Error Message,INT,4,Design Coupon,Design Coupon
6,Business Partner->Coupon Designer->Save->Coupon,CTRL,4,Design Coupon,Design Coupon
7,Business Partner->Coupon Designer->Save->Coupon,DM,4,Design Coupon,Design Coupon
8,Business Partner->Coupon Designer->Save->Coupon,EI,4,Design Coupon,Design Coupon
9,Business Partner->Coupon Designer->Edit->Coupon Templates,CTRL,4,Design Coupon,Design Coupon
10,Business Partner->Coupon Designer->Edit->Coupon Templates,DM,4,Design Coupon,Design Coupon
11,Business Partner->Coupon Designer->Edit->Coupon Templates,EI,4,Design Coupon,Design Coupon
12,Offers->Retrieves->Error Message,TRAN_NA,3,Design Coupon,Design Coupon
13,Third Party Client->access->Coupon,CTRL,3,Design Coupon,Design Coupon
14,Third Party Client->access->Coupon,EXTCLL,3,Design Coupon,Design Coupon
15,Third Party Client->access->Coupon,DM,3,Design Coupon,Design Coupon
16,Third Party Client->access->Coupon,EI,3,Design Coupon,Design Coupon
