id,element,useCase,type,component
1,User:Product select page,Delete Product,boundary,Catagorypage
2,User:Homepage,Delete Product,boundary,Catagorypage
3,Display update confirmation:Homepage,Delete Product,boundary,Catagorypage
4,Display update confirmation:Product select page,Delete Product,boundary,Catagorypage
5,Update database:Display update confirmation,Delete Product,control,Displayapprovalconfirmation
6,Product select page:Validate values,Delete Product,control,Validatevalues
7,Validate values:Update database,Delete Product,control,Validatevalues
8,stl#User:Product select page,Delete Product,Stimulus,undefined
9,stl#User:Homepage,Delete Product,Stimulus,undefined
